tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,square_meters_without_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_name,district_number,year,match_type,distance_to_district_m
tile_r10_c6,111,102,2441.545,22288.432,270.291,48.129697,11.489423,Hadern,20,2024,exact,0.0
tile_r10_c7,133,113,4706.844,17548.803,346.141,48.132695,11.489423,Laim,25,2024,exact,0.0
tile_r10_c8,118,109,2503.14,27247.109,346.947,48.135692,11.489423,Laim,25,2024,exact,0.0
tile_r10_c9,123,111,3267.126,24481.86,418.418,48.13869,11.489423,Laim,25,2024,exact,0.0
tile_r11_c0,75,63,3462.096,10598.092,137.42,48.111706,11.493914,Hadern,20,2024,exact,0.0
tile_r11_c1,111,94,5092.879,19931.451,362.971,48.114705,11.493914,Hadern,20,2024,exact,0.0
tile_r11_c10,58,50,5140.603,21514.726,54.182,48.141687,11.493914,Laim,25,2024,exact,0.0
tile_r11_c11,25,20,8144.565,11883.23,706.302,48.144684,11.493914,Laim,25,2024,exact,0.0
tile_r11_c12,68,64,775.274,2450.468,543.935,48.147681,11.493914,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r11_c13,0,0,0.0,0.0,0.0,48.150678,11.493914,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r11_c14,3,3,0.0,632.353,0.0,48.153674,11.493914,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r11_c15,0,0,0.0,0.0,0.0,48.156671,11.493914,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r11_c16,5,5,0.0,484.435,0.0,48.159667,11.493914,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r11_c17,0,0,0.0,0.0,0.0,48.162663,11.493914,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r11_c18,1,1,0.0,224.387,0.0,48.165659,11.493914,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r11_c19,7,5,872.786,2059.19,140.406,48.168655,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c2,41,38,3385.641,19590.848,184.601,48.117704,11.493914,Hadern,20,2024,exact,0.0
tile_r11_c20,18,17,321.523,2314.511,11.248,48.17165,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c21,25,24,245.836,3244.313,36.817,48.174646,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c22,84,72,3011.696,10106.492,596.968,48.177641,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c23,35,31,5031.194,15373.915,668.831,48.180636,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c24,58,48,6890.248,15115.25,1101.6,48.183631,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c25,92,83,1974.95,4929.791,347.218,48.186625,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c26,1,1,0.0,20.144,0.0,48.188242,11.493914,Moosach,10,2024,exact,0.0
tile_r11_c3,36,31,3787.304,11758.34,231.785,48.120702,11.493914,Hadern,20,2024,exact,0.0
tile_r11_c4,58,52,3198.894,13099.088,666.27,48.123701,11.493914,Hadern,20,2024,exact,0.0
tile_r11_c5,50,44,5139.366,17440.854,1315.565,48.126699,11.493914,Hadern,20,2024,exact,0.0
tile_r11_c6,92,75,9097.287,19859.931,1362.418,48.129697,11.493914,Laim,25,2024,exact,0.0
tile_r11_c7,126,110,7552.612,19380.009,341.361,48.132695,11.493914,Laim,25,2024,exact,0.0
tile_r11_c8,65,58,4889.886,15709.535,692.428,48.135692,11.493914,Laim,25,2024,exact,0.0
tile_r11_c9,98,86,3364.544,22318.778,451.676,48.13869,11.493914,Laim,25,2024,exact,0.0
tile_r12_c0,41,36,1068.286,8111.159,130.079,48.111706,11.498406,Hadern,20,2024,exact,0.0
tile_r12_c1,139,122,3280.804,20918.797,515.586,48.114705,11.498406,Hadern,20,2024,exact,0.0
tile_r12_c10,85,77,2751.599,25477.929,204.83,48.141687,11.498406,Laim,25,2024,exact,0.0
tile_r12_c11,8,6,11232.055,8471.56,729.23,48.144684,11.498406,Laim,25,2024,exact,0.0
tile_r12_c12,12,8,9570.555,2487.005,2973.327,48.147681,11.498406,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r12_c13,23,22,265.715,5158.198,39.401,48.150678,11.498406,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r12_c14,28,25,784.117,3913.653,35.574,48.153674,11.498406,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r12_c15,7,7,0.0,2748.065,0.0,48.156671,11.498406,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r12_c16,14,13,122.405,3471.895,2.76,48.159667,11.498406,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r12_c17,7,4,2085.171,648.277,246.383,48.162663,11.498406,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r12_c18,17,16,360.563,6587.818,126.733,48.165659,11.498406,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r12_c19,132,124,1327.32,5541.921,287.814,48.168655,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c2,116,107,2025.741,23479.598,338.582,48.117704,11.498406,Hadern,20,2024,exact,0.0
tile_r12_c20,126,122,446.422,6330.838,33.957,48.17165,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c21,49,44,1662.018,6285.345,542.937,48.174646,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c22,23,18,12060.644,15034.79,2396.264,48.177641,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c23,85,76,2284.398,21361.235,203.777,48.180636,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c24,131,113,4394.541,24193.704,669.916,48.183631,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c25,76,55,6883.153,13022.856,572.483,48.186625,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c26,0,0,0.0,0.0,0.0,48.188242,11.498406,Moosach,10,2024,exact,0.0
tile_r12_c3,99,79,7253.73,19058.647,299.519,48.120702,11.498406,Hadern,20,2024,exact,0.0
tile_r12_c4,109,92,3240.849,17661.904,456.297,48.123701,11.498406,Hadern,20,2024,exact,0.0
tile_r12_c5,46,39,3413.414,20027.64,715.833,48.126699,11.498406,Laim,25,2024,exact,0.0
tile_r12_c6,85,71,8222.109,19612.606,1890.892,48.129697,11.498406,Laim,25,2024,exact,0.0
tile_r12_c7,65,57,5492.247,28404.45,189.491,48.132695,11.498406,Laim,25,2024,exact,0.0
tile_r12_c8,61,56,1262.723,16972.71,183.518,48.135692,11.498406,Laim,25,2024,exact,0.0
tile_r12_c9,64,59,2746.291,16944.082,383.358,48.13869,11.498406,Laim,25,2024,exact,0.0
tile_r13_c0,76,70,4499.257,15941.583,194.322,48.111706,11.502897,Sendling-Westpark,07,2024,exact,0.0
tile_r13_c1,126,113,3606.639,28192.109,565.357,48.114705,11.502897,Sendling-Westpark,07,2024,exact,0.0
tile_r13_c10,63,54,7158.919,26366.849,332.746,48.141687,11.502897,Laim,25,2024,exact,0.0
tile_r13_c11,26,21,7621.627,6920.886,221.906,48.144684,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c12,54,48,4041.706,21049.555,181.629,48.147681,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c13,86,75,3250.744,23802.759,221.644,48.150678,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c14,85,80,2182.968,22069.878,152.384,48.153674,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c15,13,12,4579.923,3061.709,13.591,48.156671,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c16,11,11,0.0,10769.308,0.0,48.159667,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c17,30,25,2734.822,9422.474,296.481,48.162663,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c18,28,24,11421.4,15962.434,552.892,48.165659,11.502897,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r13_c19,30,25,1718.635,2304.813,134.145,48.168655,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c2,99,92,1837.428,19437.716,207.996,48.117704,11.502897,Sendling-Westpark,07,2024,exact,0.0
tile_r13_c20,63,53,7259.762,10846.101,434.655,48.17165,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c21,44,40,3818.736,11953.675,386.647,48.174646,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c22,26,22,25718.522,4855.392,840.443,48.177641,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c23,88,74,10806.857,17944.737,1302.552,48.180636,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c24,108,91,4091.235,22415.885,476.134,48.183631,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c25,78,64,4239.869,22868.613,531.863,48.186625,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c26,1,1,0.0,47.67,0.0,48.188242,11.502897,Moosach,10,2024,exact,0.0
tile_r13_c3,96,78,8485.631,17348.486,1151.825,48.120702,11.502897,Sendling-Westpark,07,2024,exact,0.0
tile_r13_c4,60,51,6831.749,12008.683,687.104,48.123701,11.502897,Sendling-Westpark,07,2024,exact,0.0
tile_r13_c5,57,52,3490.387,13153.214,197.19,48.126699,11.502897,Laim,25,2024,exact,0.0
tile_r13_c6,94,90,817.468,23455.219,231.067,48.129697,11.502897,Laim,25,2024,exact,0.0
tile_r13_c7,108,102,2266.406,29695.606,188.004,48.132695,11.502897,Laim,25,2024,exact,0.0
tile_r13_c8,81,76,6567.031,27150.922,343.23,48.135692,11.502897,Laim,25,2024,exact,0.0
tile_r13_c9,66,62,6416.493,27628.343,70.764,48.13869,11.502897,Laim,25,2024,exact,0.0
tile_r14_c0,100,91,2782.107,20587.84,196.56,48.111706,11.507389,Sendling-Westpark,07,2024,exact,0.0
tile_r14_c1,123,112,2767.253,21076.316,268.428,48.114705,11.507389,Sendling-Westpark,07,2024,exact,0.0
tile_r14_c10,54,48,7006.763,24340.967,655.916,48.141687,11.507389,Laim,25,2024,exact,0.0
tile_r14_c11,17,15,1264.819,5483.605,176.864,48.144684,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c12,35,29,10576.439,10620.173,530.642,48.147681,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c13,88,76,6348.516,24582.699,268.479,48.150678,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c14,85,72,10427.33,27564.526,147.285,48.153674,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c15,25,22,3291.425,15929.369,152.367,48.156671,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c16,26,23,1141.035,7534.352,137.587,48.159667,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c17,79,72,4646.011,17021.109,212.942,48.162663,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c18,34,29,14171.43,10175.23,210.158,48.165659,11.507389,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r14_c19,8,7,4544.232,2036.713,174.897,48.168655,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c2,88,76,5167.309,20506.866,308.058,48.117704,11.507389,Sendling-Westpark,07,2024,exact,0.0
tile_r14_c20,78,69,3250.45,21284.241,598.714,48.17165,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c21,107,99,2523.782,22630.062,200.217,48.174646,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c22,62,52,6194.193,23382.477,983.045,48.177641,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c23,56,47,8388.583,18695.854,215.34,48.180636,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c24,97,77,7747.217,17650.237,747.876,48.183631,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c25,90,69,8389.439,14422.6,1056.613,48.186625,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c26,1,1,0.0,103.392,0.0,48.188242,11.507389,Moosach,10,2024,exact,0.0
tile_r14_c3,33,27,5873.809,7086.024,631.793,48.120702,11.507389,Sendling-Westpark,07,2024,exact,0.0
tile_r14_c4,23,16,7405.214,4805.682,986.701,48.123701,11.507389,Sendling-Westpark,07,2024,exact,0.0
tile_r14_c5,28,24,3739.393,7613.577,222.377,48.126699,11.507389,Laim,25,2024,exact,0.0
tile_r14_c6,97,89,3559.567,20320.426,164.323,48.129697,11.507389,Laim,25,2024,exact,0.0
tile_r14_c7,112,107,1486.783,26674.282,252.719,48.132695,11.507389,Laim,25,2024,exact,0.0
tile_r14_c8,90,79,4300.453,18282.789,286.595,48.135692,11.507389,Laim,25,2024,exact,0.0
tile_r14_c9,98,93,4255.049,19563.109,182.009,48.13869,11.507389,Laim,25,2024,exact,0.0
tile_r15_c0,107,89,4575.006,18936.403,460.024,48.111706,11.51188,Sendling-Westpark,07,2024,exact,0.0
tile_r15_c1,118,102,6854.002,19922.145,364.676,48.114705,11.51188,Sendling-Westpark,07,2024,exact,0.0
tile_r15_c10,31,26,6819.888,15409.814,866.901,48.141687,11.51188,Laim,25,2024,exact,0.0
tile_r15_c11,29,26,2818.275,7113.259,15.509,48.144684,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c12,18,15,1064.504,3496.345,173.452,48.147681,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c13,80,71,2597.778,17750.856,256.049,48.150678,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c14,69,61,3879.362,24129.776,239.352,48.153674,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c15,62,54,10064.002,21997.461,162.028,48.156671,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c16,53,49,5207.18,17056.089,94.487,48.159667,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c17,82,72,3091.368,20991.938,266.336,48.162663,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c18,72,56,8059.123,17743.639,398.561,48.165659,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c19,60,56,1790.94,5611.171,25.895,48.168655,11.51188,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r15_c2,113,97,5990.322,17050.73,262.015,48.117704,11.51188,Sendling-Westpark,07,2024,exact,0.0
tile_r15_c20,154,150,778.372,12549.801,42.341,48.17165,11.51188,Moosach,10,2024,exact,0.0
tile_r15_c21,94,78,5414.927,18166.998,521.287,48.174646,11.51188,Moosach,10,2024,exact,0.0
tile_r15_c22,55,48,2912.416,19289.419,157.864,48.177641,11.51188,Moosach,10,2024,exact,0.0
tile_r15_c23,43,36,12473.737,20008.049,406.496,48.180636,11.51188,Moosach,10,2024,exact,0.0
tile_r15_c24,110,99,6116.174,21217.139,445.371,48.183631,11.51188,Moosach,10,2024,exact,0.0
tile_r15_c25,64,47,6699.47,8528.827,423.475,48.186625,11.51188,Moosach,10,2024,exact,0.0
tile_r15_c26,0,0,0.0,0.0,0.0,48.188242,11.51188,Moosach,10,2024,exact,0.0
tile_r15_c3,55,50,933.23,10448.895,184.477,48.120702,11.51188,Sendling-Westpark,07,2024,exact,0.0
tile_r15_c4,2,2,0.0,128.108,0.0,48.123701,11.51188,Sendling-Westpark,07,2024,exact,0.0
tile_r15_c5,89,77,3616.557,19095.72,616.328,48.126699,11.51188,Sendling-Westpark,07,2024,exact,0.0
tile_r15_c6,100,89,3477.361,24172.088,326.944,48.129697,11.51188,Laim,25,2024,exact,0.0
tile_r15_c7,36,34,11552.539,14194.714,72.479,48.132695,11.51188,Laim,25,2024,exact,0.0
tile_r15_c8,37,31,8585.866,19263.579,1382.796,48.135692,11.51188,Laim,25,2024,exact,0.0
tile_r15_c9,49,46,5076.936,23951.725,32.194,48.13869,11.51188,Laim,25,2024,exact,0.0
tile_r16_c0,63,53,5237.912,15411.528,204.642,48.111706,11.516372,Sendling-Westpark,07,2024,exact,0.0
tile_r16_c1,77,72,1186.127,26157.326,116.88,48.114705,11.516372,Sendling-Westpark,07,2024,exact,0.0
tile_r16_c10,32,29,6466.874,19128.46,41.434,48.141687,11.516372,Laim,25,2024,exact,0.0
tile_r16_c11,17,15,1214.799,14990.842,17.315,48.144684,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c12,22,20,1250.581,8973.359,255.028,48.147681,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c13,105,101,951.979,7715.938,533.87,48.150678,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c14,70,63,3088.533,19439.457,598.166,48.153674,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c15,103,99,1478.296,29018.222,260.664,48.156671,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c16,83,75,3464.151,18358.453,287.814,48.159667,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c17,73,62,5695.71,15933.368,340.644,48.162663,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c18,103,84,5471.847,18942.914,471.792,48.165659,11.516372,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r16_c19,79,76,1351.997,7194.509,221.389,48.168655,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c2,64,54,11400.994,14790.863,762.234,48.117704,11.516372,Sendling-Westpark,07,2024,exact,0.0
tile_r16_c20,91,88,130.736,3149.84,33.851,48.17165,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c21,32,29,6244.788,7985.54,1008.934,48.174646,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c22,45,43,1206.775,15815.068,94.313,48.177641,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c23,67,57,5133.138,20639.905,536.439,48.180636,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c24,99,87,8115.695,24172.175,256.894,48.183631,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c25,65,47,9738.41,12670.268,1173.086,48.186625,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c26,0,0,0.0,0.0,0.0,48.188242,11.516372,Moosach,10,2024,exact,0.0
tile_r16_c3,43,33,3467.311,9637.385,222.329,48.120702,11.516372,Sendling-Westpark,07,2024,exact,0.0
tile_r16_c4,12,8,1810.376,1682.899,215.814,48.123701,11.516372,Sendling-Westpark,07,2024,exact,0.0
tile_r16_c5,165,140,6178.908,14734.333,459.117,48.126699,11.516372,Sendling-Westpark,07,2024,exact,0.0
tile_r16_c6,107,97,5246.662,19694.844,292.293,48.129697,11.516372,Laim,25,2024,exact,0.0
tile_r16_c7,91,89,5175.907,12541.44,1017.177,48.132695,11.516372,Laim,25,2024,exact,0.0
tile_r16_c8,65,59,7895.398,15796.53,428.66,48.135692,11.516372,Laim,25,2024,exact,0.0
tile_r16_c9,31,26,6891.779,26182.858,564.63,48.13869,11.516372,Laim,25,2024,exact,0.0
tile_r17_c0,64,52,9980.108,15197.953,206.556,48.111706,11.520864,Sendling-Westpark,07,2024,exact,0.0
tile_r17_c1,69,63,2306.127,23081.897,108.158,48.114705,11.520864,Sendling-Westpark,07,2024,exact,0.0
tile_r17_c10,19,15,19212.098,9966.771,1274.53,48.141687,11.520864,Laim,25,2024,exact,0.0
tile_r17_c11,19,17,4145.369,11382.773,139.9,48.144684,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c12,19,14,9445.433,12909.063,669.576,48.147681,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c13,40,37,4874.319,16454.292,379.675,48.150678,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c14,70,62,3314.929,19458.792,93.128,48.153674,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c15,90,81,3226.119,19491.281,172.749,48.156671,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c16,75,66,3840.35,17233.608,255.964,48.159667,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c17,84,72,3195.302,20922.709,162.84,48.162663,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c18,150,138,9083.503,17291.615,385.927,48.165659,11.520864,Neuhausen-Nymphenburg,09,2024,exact,0.0
tile_r17_c19,66,59,1417.257,6951.74,233.167,48.168655,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c2,104,89,7957.266,18575.262,660.242,48.117704,11.520864,Sendling-Westpark,07,2024,exact,0.0
tile_r17_c20,4,4,0.0,537.272,0.0,48.17165,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c21,11,9,1722.902,4239.198,38.091,48.174646,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c22,49,41,3665.661,14888.033,243.478,48.177641,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c23,76,66,4685.762,28565.999,472.265,48.180636,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c24,57,50,3017.401,26883.495,146.584,48.183631,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c25,28,24,3403.675,14131.32,145.931,48.186625,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c26,0,0,0.0,0.0,0.0,48.188242,11.520864,Moosach,10,2024,exact,0.0
tile_r17_c3,33,25,5324.096,18327.667,514.088,48.120702,11.520864,Sendling-Westpark,07,2024,exact,0.0
tile_r17_c4,10,8,313.297,2936.417,58.683,48.123701,11.520864,Sendling-Westpark,07,2024,exact,0.0
