tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,square_meters_without_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_name,district_number,year,match_type,distance_to_district_m
tile_r0_c26,2,2,0.0,7096.67,0.0,48.188242,11.444507,Allach-Untermenzing,23,2003,exact,0.0
tile_r0_c3,23,20,1281.431,6189.534,69.43,48.120702,11.444507,Pasing-Obermenzing,21,2003,nearest,1192.2595372340732
tile_r0_c4,37,30,3963.993,8884.105,366.25,48.123701,11.444507,Pasing-Obermenzing,21,2003,nearest,870.6027688186077
tile_r0_c5,67,66,60.166,11848.721,43.265,48.126699,11.444507,Pasing-Obermenzing,21,2003,nearest,562.9644687131996
tile_r0_c6,0,0,0.0,0.0,0.0,48.129697,11.444507,Pasing-Obermenzing,21,2003,nearest,313.3117280951492
tile_r0_c7,2,2,0.0,100.538,0.0,48.132695,11.444507,Pasing-Obermenzing,21,2003,nearest,152.20417517343745
tile_r0_c8,129,127,2207.654,19369.481,32.835,48.135692,11.444507,Pasing-Obermenzing,21,2003,exact,0.0
tile_r0_c9,116,111,1082.165,25393.685,44.838,48.13869,11.444507,Pasing-Obermenzing,21,2003,exact,0.0
tile_r10_c0,117,116,216.559,21361.339,11.7,48.111706,11.489423,Hadern,20,2003,exact,0.0
tile_r10_c1,130,128,371.909,20135.513,8.721,48.114705,11.489423,Hadern,20,2003,exact,0.0
tile_r10_c10,74,64,14397.703,20748.101,402.12,48.141687,11.489423,Laim,25,2003,exact,0.0
tile_r10_c11,35,27,11179.502,15012.474,181.437,48.144684,11.489423,Laim,25,2003,exact,0.0
tile_r10_c12,63,63,0.0,2484.536,0.0,48.147681,11.489423,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r10_c13,0,0,0.0,0.0,0.0,48.150678,11.489423,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r10_c14,0,0,0.0,0.0,0.0,48.153674,11.489423,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r10_c15,0,0,0.0,0.0,0.0,48.156671,11.489423,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r10_c16,2,2,0.0,117.526,0.0,48.159667,11.489423,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r10_c17,16,15,268.88,3886.087,1.168,48.162663,11.489423,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r10_c18,57,56,666.98,13041.729,20.697,48.165659,11.489423,Pasing-Obermenzing,21,2003,exact,0.0
tile_r10_c19,37,35,993.376,5554.418,399.049,48.168655,11.489423,Pasing-Obermenzing,21,2003,exact,0.0
tile_r10_c2,71,66,4540.781,24603.669,22.65,48.117704,11.489423,Hadern,20,2003,exact,0.0
tile_r10_c20,35,33,1139.145,5107.588,46.479,48.17165,11.489423,Pasing-Obermenzing,21,2003,exact,0.0
tile_r10_c21,50,45,2085.634,6965.67,133.266,48.174646,11.489423,Moosach,10,2003,exact,0.0
tile_r10_c22,72,69,998.637,13344.186,51.56,48.177641,11.489423,Moosach,10,2003,exact,0.0
tile_r10_c23,102,98,916.191,22657.53,28.747,48.180636,11.489423,Allach-Untermenzing,23,2003,exact,0.0
tile_r10_c24,104,101,1382.889,22065.338,9.334,48.183631,11.489423,Allach-Untermenzing,23,2003,exact,0.0
tile_r10_c25,107,104,269.061,5824.282,56.421,48.186625,11.489423,Allach-Untermenzing,23,2003,exact,0.0
tile_r10_c26,9,9,0.0,3884.331,0.0,48.188242,11.489423,Allach-Untermenzing,23,2003,exact,0.0
tile_r10_c3,28,24,8365.547,12203.098,307.384,48.120702,11.489423,Hadern,20,2003,exact,0.0
tile_r10_c4,36,35,7085.109,16518.652,275.246,48.123701,11.489423,Hadern,20,2003,exact,0.0
tile_r10_c5,94,92,642.813,25684.721,12.012,48.126699,11.489423,Hadern,20,2003,exact,0.0
tile_r10_c6,105,103,493.173,23098.36,71.638,48.129697,11.489423,Hadern,20,2003,exact,0.0
tile_r10_c7,134,128,1648.864,17310.613,37.515,48.132695,11.489423,Laim,25,2003,exact,0.0
tile_r10_c8,124,122,1103.865,26327.787,75.98,48.135692,11.489423,Laim,25,2003,exact,0.0
tile_r10_c9,124,116,1666.567,24745.354,200.922,48.13869,11.489423,Laim,25,2003,exact,0.0
tile_r11_c0,76,73,969.384,12464.536,26.803,48.111706,11.493914,Hadern,20,2003,exact,0.0
tile_r11_c1,114,110,1225.809,21640.229,24.673,48.114705,11.493914,Hadern,20,2003,exact,0.0
tile_r11_c10,56,49,10859.445,16215.098,317.232,48.141687,11.493914,Laim,25,2003,exact,0.0
tile_r11_c11,23,20,7684.732,10903.793,314.752,48.144684,11.493914,Laim,25,2003,exact,0.0
tile_r11_c12,59,57,59.692,2151.367,14.02,48.147681,11.493914,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r11_c13,2,2,0.0,159.413,0.0,48.150678,11.493914,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r11_c14,3,3,0.0,463.726,0.0,48.153674,11.493914,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r11_c15,0,0,0.0,0.0,0.0,48.156671,11.493914,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r11_c16,5,5,0.0,376.354,0.0,48.159667,11.493914,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r11_c17,1,1,0.0,145.213,0.0,48.162663,11.493914,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r11_c18,2,2,0.0,174.389,0.0,48.165659,11.493914,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r11_c19,6,6,0.0,2915.001,0.0,48.168655,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c2,46,43,5145.491,20372.248,35.516,48.117704,11.493914,Hadern,20,2003,exact,0.0
tile_r11_c20,10,10,0.0,1148.501,0.0,48.17165,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c21,20,20,0.0,5249.469,0.0,48.174646,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c22,68,66,1085.934,10549.498,57.501,48.177641,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c23,37,36,4079.648,16732.677,64.92,48.180636,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c24,30,28,1440.918,11738.372,14.001,48.183631,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c25,75,75,0.0,6112.185,0.0,48.186625,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c26,8,7,101.192,696.022,0.0,48.188242,11.493914,Moosach,10,2003,exact,0.0
tile_r11_c3,12,9,6094.651,1005.117,301.33,48.120702,11.493914,Hadern,20,2003,exact,0.0
tile_r11_c4,36,36,0.0,7367.134,0.0,48.123701,11.493914,Hadern,20,2003,exact,0.0
tile_r11_c5,49,47,1245.025,18258.448,7.122,48.126699,11.493914,Hadern,20,2003,exact,0.0
tile_r11_c6,94,92,814.385,26124.078,146.998,48.129697,11.493914,Laim,25,2003,exact,0.0
tile_r11_c7,124,117,4509.254,20782.585,38.791,48.132695,11.493914,Laim,25,2003,exact,0.0
tile_r11_c8,65,62,1802.041,16685.784,19.128,48.135692,11.493914,Laim,25,2003,exact,0.0
tile_r11_c9,100,97,650.681,22567.727,48.768,48.13869,11.493914,Laim,25,2003,exact,0.0
tile_r12_c0,41,39,230.589,7303.667,13.082,48.111706,11.498406,Hadern,20,2003,exact,0.0
tile_r12_c1,141,138,386.896,21428.334,12.017,48.114705,11.498406,Hadern,20,2003,exact,0.0
tile_r12_c10,81,76,3684.857,23408.876,64.593,48.141687,11.498406,Laim,25,2003,exact,0.0
tile_r12_c11,6,1,10810.644,59.276,1169.997,48.144684,11.498406,Laim,25,2003,exact,0.0
tile_r12_c12,5,5,0.0,935.443,0.0,48.147681,11.498406,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r12_c13,22,21,80.181,4910.12,2.549,48.150678,11.498406,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r12_c14,25,24,477.971,3993.927,30.265,48.153674,11.498406,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r12_c15,6,6,0.0,1347.311,0.0,48.156671,11.498406,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r12_c16,10,9,521.593,1381.829,14.439,48.159667,11.498406,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r12_c17,10,9,499.663,1026.173,1.168,48.162663,11.498406,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r12_c18,17,16,403.657,3704.031,51.266,48.165659,11.498406,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r12_c19,122,120,252.688,5491.438,17.617,48.168655,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c2,128,125,651.741,24553.496,36.58,48.117704,11.498406,Hadern,20,2003,exact,0.0
tile_r12_c20,126,122,244.279,8031.895,18.04,48.17165,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c21,58,55,353.003,6068.165,16.764,48.174646,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c22,16,13,6903.982,15034.178,511.894,48.177641,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c23,88,88,0.0,18153.746,0.0,48.180636,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c24,128,122,2772.883,27610.317,224.54,48.183631,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c25,64,59,2949.119,18111.897,390.804,48.186625,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c26,2,2,0.0,125.973,0.0,48.188242,11.498406,Moosach,10,2003,exact,0.0
tile_r12_c3,84,76,3622.503,19766.483,75.491,48.120702,11.498406,Hadern,20,2003,exact,0.0
tile_r12_c4,89,85,2080.008,17308.224,33.382,48.123701,11.498406,Hadern,20,2003,exact,0.0
tile_r12_c5,60,56,6159.851,18105.637,121.713,48.126699,11.498406,Laim,25,2003,exact,0.0
tile_r12_c6,93,91,815.006,35391.765,28.166,48.129697,11.498406,Laim,25,2003,exact,0.0
tile_r12_c7,80,75,3108.893,31926.432,56.54,48.132695,11.498406,Laim,25,2003,exact,0.0
tile_r12_c8,57,57,0.0,14937.394,0.0,48.135692,11.498406,Laim,25,2003,exact,0.0
tile_r12_c9,60,56,1021.926,18716.699,31.025,48.13869,11.498406,Laim,25,2003,exact,0.0
tile_r13_c0,69,68,108.28,18586.453,3.829,48.111706,11.502897,Sendling-Westpark,07,2003,exact,0.0
tile_r13_c1,123,119,1223.152,26966.524,38.074,48.114705,11.502897,Sendling-Westpark,07,2003,exact,0.0
tile_r13_c10,64,55,7581.259,20727.955,879.331,48.141687,11.502897,Laim,25,2003,exact,0.0
tile_r13_c11,14,12,3398.669,4619.72,186.432,48.144684,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c12,31,29,8587.848,13481.907,541.176,48.147681,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c13,86,83,764.859,23115.61,40.781,48.150678,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c14,90,87,2926.418,18901.397,103.854,48.153674,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c15,19,17,5164.645,3294.983,121.358,48.156671,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c16,16,14,6816.952,4047.51,178.57,48.159667,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c17,27,27,0.0,11011.854,0.0,48.162663,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c18,38,33,8893.34,18011.673,338.692,48.165659,11.502897,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r13_c19,24,19,1592.882,1053.012,381.108,48.168655,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c2,98,92,1765.439,20617.416,85.815,48.117704,11.502897,Sendling-Westpark,07,2003,exact,0.0
tile_r13_c20,68,59,4263.428,14925.068,91.048,48.17165,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c21,52,49,2745.93,11213.192,117.987,48.174646,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c22,21,19,8673.007,15501.219,267.027,48.177641,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c23,81,73,20575.488,22685.714,397.379,48.180636,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c24,106,104,1540.838,24785.01,95.036,48.183631,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c25,69,59,8106.426,22027.126,172.762,48.186625,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c26,6,6,0.0,4956.75,0.0,48.188242,11.502897,Moosach,10,2003,exact,0.0
tile_r13_c3,100,90,6132.06,17290.985,1488.325,48.120702,11.502897,Sendling-Westpark,07,2003,exact,0.0
tile_r13_c4,58,55,5822.201,10546.495,419.622,48.123701,11.502897,Sendling-Westpark,07,2003,exact,0.0
tile_r13_c5,58,56,1961.128,17206.154,93.545,48.126699,11.502897,Laim,25,2003,exact,0.0
tile_r13_c6,86,84,3406.428,24861.206,22.321,48.129697,11.502897,Laim,25,2003,exact,0.0
tile_r13_c7,105,101,4045.087,28673.297,65.04,48.132695,11.502897,Laim,25,2003,exact,0.0
tile_r13_c8,72,68,4425.839,29495.603,43.887,48.135692,11.502897,Laim,25,2003,exact,0.0
tile_r13_c9,56,51,9916.196,21184.533,115.706,48.13869,11.502897,Laim,25,2003,exact,0.0
tile_r14_c0,104,101,1939.914,22204.547,40.098,48.111706,11.507389,Sendling-Westpark,07,2003,exact,0.0
tile_r14_c1,118,112,1611.817,18540.361,40.307,48.114705,11.507389,Sendling-Westpark,07,2003,exact,0.0
tile_r14_c10,51,49,3555.135,29422.443,801.245,48.141687,11.507389,Laim,25,2003,exact,0.0
tile_r14_c11,4,3,52.156,590.735,14.553,48.144684,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c12,41,38,2599.619,13402.37,43.655,48.147681,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c13,87,81,5467.486,27281.583,77.845,48.150678,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c14,70,67,2519.479,37194.974,41.308,48.153674,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c15,35,32,10329.367,10954.145,38.436,48.156671,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c16,21,18,3141.401,4931.096,139.924,48.159667,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c17,72,70,1052.199,17751.546,22.823,48.162663,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c18,30,26,14664.124,7535.202,43.305,48.165659,11.507389,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r14_c19,9,8,4445.854,1610.077,104.216,48.168655,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c2,91,87,2209.674,25678.888,26.903,48.117704,11.507389,Sendling-Westpark,07,2003,exact,0.0
tile_r14_c20,69,66,605.168,16908.7,50.829,48.17165,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c21,90,86,5213.499,21244.004,19.311,48.174646,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c22,64,56,6514.173,20292.63,349.143,48.177641,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c23,59,57,1071.515,19557.071,2.97,48.180636,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c24,69,64,6394.743,20566.622,138.416,48.183631,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c25,78,77,514.684,22865.368,3.288,48.186625,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c26,10,9,899.741,1742.61,0.0,48.188242,11.507389,Moosach,10,2003,exact,0.0
tile_r14_c3,31,28,5080.404,6775.464,694.631,48.120702,11.507389,Sendling-Westpark,07,2003,exact,0.0
tile_r14_c4,20,18,4645.107,5966.722,800.555,48.123701,11.507389,Sendling-Westpark,07,2003,exact,0.0
tile_r14_c5,30,28,2679.111,10309.836,949.694,48.126699,11.507389,Laim,25,2003,exact,0.0
tile_r14_c6,110,105,6387.896,19208.557,66.962,48.129697,11.507389,Laim,25,2003,exact,0.0
tile_r14_c7,114,111,1721.914,23946.583,28.163,48.132695,11.507389,Laim,25,2003,exact,0.0
tile_r14_c8,90,85,1431.268,20833.825,66.202,48.135692,11.507389,Laim,25,2003,exact,0.0
tile_r14_c9,101,94,4027.129,22358.115,43.988,48.13869,11.507389,Laim,25,2003,exact,0.0
tile_r15_c0,99,96,805.264,23619.47,28.399,48.111706,11.51188,Sendling-Westpark,07,2003,exact,0.0
tile_r15_c1,124,121,1645.682,23295.548,17.761,48.114705,11.51188,Sendling-Westpark,07,2003,exact,0.0
tile_r15_c10,32,28,6376.94,19532.919,881.041,48.141687,11.51188,Laim,25,2003,exact,0.0
tile_r15_c11,7,7,0.0,3142.454,0.0,48.144684,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c12,5,5,0.0,1238.38,0.0,48.147681,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c13,80,77,1057.115,19519.855,16.992,48.150678,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c14,76,73,2381.653,26131.766,41.202,48.153674,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c15,54,52,3375.751,29992.986,9.981,48.156671,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c16,50,44,6516.446,15864.399,161.69,48.159667,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c17,65,58,3466.796,20175.001,178.545,48.162663,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c18,82,73,3967.75,22650.897,236.801,48.165659,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c19,29,28,836.947,5182.224,8.384,48.168655,11.51188,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r15_c2,113,108,1706.269,20222.691,50.404,48.117704,11.51188,Sendling-Westpark,07,2003,exact,0.0
tile_r15_c20,118,115,1767.247,9808.913,13.158,48.17165,11.51188,Moosach,10,2003,exact,0.0
tile_r15_c21,87,84,812.213,21673.44,19.205,48.174646,11.51188,Moosach,10,2003,exact,0.0
tile_r15_c22,57,55,1679.206,24106.555,54.849,48.177641,11.51188,Moosach,10,2003,exact,0.0
tile_r15_c23,46,42,10120.453,23220.347,225.42,48.180636,11.51188,Moosach,10,2003,exact,0.0
tile_r15_c24,91,87,2423.901,27787.888,47.305,48.183631,11.51188,Moosach,10,2003,exact,0.0
tile_r15_c25,55,50,2014.175,10852.835,29.907,48.186625,11.51188,Moosach,10,2003,exact,0.0
tile_r15_c26,7,6,1889.079,3708.894,1.343,48.188242,11.51188,Moosach,10,2003,exact,0.0
tile_r15_c3,41,40,569.918,11645.706,19.458,48.120702,11.51188,Sendling-Westpark,07,2003,exact,0.0
tile_r15_c4,5,5,0.0,264.828,0.0,48.123701,11.51188,Sendling-Westpark,07,2003,exact,0.0
tile_r15_c5,74,70,3225.459,18797.901,292.959,48.126699,11.51188,Sendling-Westpark,07,2003,exact,0.0
tile_r15_c6,103,100,1255.282,29530.113,31.568,48.129697,11.51188,Laim,25,2003,exact,0.0
tile_r15_c7,47,44,13820.043,15335.251,72.692,48.132695,11.51188,Laim,25,2003,exact,0.0
tile_r15_c8,53,52,317.312,20270.659,22.316,48.135692,11.51188,Laim,25,2003,exact,0.0
tile_r15_c9,39,36,9395.801,21829.52,149.284,48.13869,11.51188,Laim,25,2003,exact,0.0
tile_r16_c0,61,59,2956.647,15828.04,29.037,48.111706,11.516372,Sendling-Westpark,07,2003,exact,0.0
tile_r16_c1,77,75,1113.714,24930.495,9.572,48.114705,11.516372,Sendling-Westpark,07,2003,exact,0.0
tile_r16_c10,30,24,10247.613,12730.796,333.168,48.141687,11.516372,Laim,25,2003,exact,0.0
tile_r16_c11,14,14,0.0,8332.205,0.0,48.144684,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c12,8,7,6065.748,1874.61,1.593,48.147681,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c13,93,92,446.366,7720.714,19.223,48.150678,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c14,71,66,4435.06,14786.129,65.413,48.153674,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c15,87,81,8805.817,23247.286,115.307,48.156671,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c16,74,71,1791.966,20150.673,62.214,48.159667,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c17,80,74,1429.241,17239.447,76.112,48.162663,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c18,88,87,313.005,23379.797,15.284,48.165659,11.516372,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r16_c19,71,71,0.0,8262.509,0.0,48.168655,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c2,61,56,3471.446,22315.663,75.499,48.117704,11.516372,Sendling-Westpark,07,2003,exact,0.0
tile_r16_c20,47,47,0.0,1888.862,0.0,48.17165,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c21,29,26,5760.238,7981.969,204.883,48.174646,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c22,40,38,1595.908,18014.58,66.731,48.177641,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c23,72,66,5840.225,20012.156,111.806,48.180636,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c24,81,73,7093.189,23864.203,77.853,48.183631,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c25,56,51,4384.263,16961.011,120.055,48.186625,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c26,8,8,0.0,4582.629,0.0,48.188242,11.516372,Moosach,10,2003,exact,0.0
tile_r16_c3,42,39,1345.25,8940.704,21.159,48.120702,11.516372,Sendling-Westpark,07,2003,exact,0.0
tile_r16_c4,8,7,505.718,3111.513,2.551,48.123701,11.516372,Sendling-Westpark,07,2003,exact,0.0
tile_r16_c5,149,146,717.849,18873.843,8.823,48.126699,11.516372,Sendling-Westpark,07,2003,exact,0.0
tile_r16_c6,105,102,510.715,22160.471,70.469,48.129697,11.516372,Laim,25,2003,exact,0.0
tile_r16_c7,78,77,4913.286,12897.807,250.282,48.132695,11.516372,Laim,25,2003,exact,0.0
tile_r16_c8,47,45,2958.43,15196.404,5.526,48.135692,11.516372,Laim,25,2003,exact,0.0
tile_r16_c9,36,29,11199.773,26624.276,342.658,48.13869,11.516372,Laim,25,2003,exact,0.0
tile_r17_c0,62,59,4090.677,15800.723,45.31,48.111706,11.520864,Sendling-Westpark,07,2003,exact,0.0
tile_r17_c1,75,73,696.503,26188.299,13.932,48.114705,11.520864,Sendling-Westpark,07,2003,exact,0.0
tile_r17_c10,18,16,15290.361,7924.11,708.291,48.141687,11.520864,Laim,25,2003,exact,0.0
tile_r17_c11,18,17,1754.86,8402.257,16.465,48.144684,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c12,21,19,651.929,10522.284,23.048,48.147681,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c13,35,33,1379.372,21689.995,96.009,48.150678,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c14,73,69,2503.645,22179.15,68.068,48.153674,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c15,92,90,692.802,22277.929,21.342,48.156671,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c16,72,69,2224.799,19497.712,112.321,48.159667,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c17,78,68,3102.639,18859.507,101.27,48.162663,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c18,136,132,1629.896,25163.151,59.545,48.165659,11.520864,Neuhausen-Nymphenburg,09,2003,exact,0.0
tile_r17_c19,68,66,453.073,7412.653,8.597,48.168655,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c2,88,83,1399.416,24514.67,41.153,48.117704,11.520864,Sendling-Westpark,07,2003,exact,0.0
tile_r17_c20,15,15,0.0,949.106,0.0,48.17165,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c21,16,15,885.943,5066.282,279.788,48.174646,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c22,49,40,7171.704,14116.425,591.892,48.177641,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c23,66,63,5811.392,26698.441,275.169,48.180636,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c24,64,61,6902.983,23775.458,22.804,48.183631,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c25,33,31,2819.58,13877.679,161.31,48.186625,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c26,1,0,1222.086,0.0,0.0,48.188242,11.520864,Moosach,10,2003,exact,0.0
tile_r17_c3,48,46,3390.891,19626.082,167.246,48.120702,11.520864,Sendling-Westpark,07,2003,exact,0.0
tile_r17_c4,10,9,1625.176,3323.275,39.76,48.123701,11.520864,Sendling-Westpark,07,2003,exact,0.0
tile_r17_c5,81,78,796.939,10439.42,299.767,48.126699,11.520864,Sendling-Westpark,07,2003,exact,0.0
