tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,square_meters_without_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_name,district_number,year,match_type,distance_to_district_m
tile_r10_c23,102,93,4015.116,22703.234,239.738,48.180636,11.489423,Allach-Untermenzing,23,2018,exact,0.0
tile_r10_c24,126,115,2925.42,24423.197,294.124,48.183631,11.489423,Allach-Untermenzing,23,2018,exact,0.0
tile_r10_c25,142,132,1508.519,10501.083,168.202,48.186625,11.489423,Allach-Untermenzing,23,2018,exact,0.0
tile_r10_c26,0,0,0.0,0.0,0.0,48.188242,11.489423,Allach-Untermenzing,23,2018,exact,0.0
tile_r10_c3,27,20,4715.383,13363.963,83.571,48.120702,11.489423,Hadern,20,2018,exact,0.0
tile_r10_c4,44,38,11428.393,10138.456,297.252,48.123701,11.489423,Hadern,20,2018,exact,0.0
tile_r10_c5,100,85,5702.898,22912.659,1425.702,48.126699,11.489423,Hadern,20,2018,exact,0.0
tile_r10_c6,114,108,1681.475,24835.947,135.943,48.129697,11.489423,Hadern,20,2018,exact,0.0
tile_r10_c7,132,122,2043.892,22106.654,182.475,48.132695,11.489423,Laim,25,2018,exact,0.0
tile_r10_c8,119,113,2868.422,26156.831,202.329,48.135692,11.489423,Laim,25,2018,exact,0.0
tile_r10_c9,121,105,4499.519,25384.479,378.679,48.13869,11.489423,Laim,25,2018,exact,0.0
tile_r11_c0,76,73,657.314,14599.554,34.993,48.111706,11.493914,Hadern,20,2018,exact,0.0
tile_r11_c1,100,92,3370.254,23685.477,170.692,48.114705,11.493914,Hadern,20,2018,exact,0.0
tile_r11_c10,55,50,6806.078,20960.213,74.473,48.141687,11.493914,Laim,25,2018,exact,0.0
tile_r11_c11,25,20,9561.949,10402.522,233.49,48.144684,11.493914,Laim,25,2018,exact,0.0
tile_r11_c12,59,56,759.765,2635.382,534.057,48.147681,11.493914,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r11_c13,2,2,0.0,60.111,0.0,48.150678,11.493914,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r11_c14,6,6,0.0,886.038,0.0,48.153674,11.493914,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r11_c15,0,0,0.0,0.0,0.0,48.156671,11.493914,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r11_c16,3,3,0.0,299.277,0.0,48.159667,11.493914,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r11_c17,0,0,0.0,0.0,0.0,48.162663,11.493914,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r11_c18,5,5,0.0,489.315,0.0,48.165659,11.493914,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r11_c19,8,7,610.443,2585.146,8.278,48.168655,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c2,44,39,4882.162,18264.791,174.604,48.117704,11.493914,Hadern,20,2018,exact,0.0
tile_r11_c20,19,19,0.0,3089.38,0.0,48.17165,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c21,23,20,657.417,3774.401,26.313,48.174646,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c22,82,71,3986.542,10811.289,368.878,48.177641,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c23,41,39,982.91,20531.774,49.645,48.180636,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c24,54,44,8252.888,15665.943,762.504,48.183631,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c25,109,98,2070.281,6809.705,294.402,48.186625,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c26,0,0,0.0,0.0,0.0,48.188242,11.493914,Moosach,10,2018,exact,0.0
tile_r11_c3,46,41,1754.014,15524.84,230.19,48.120702,11.493914,Hadern,20,2018,exact,0.0
tile_r11_c4,74,66,2991.557,14215.097,881.864,48.123701,11.493914,Hadern,20,2018,exact,0.0
tile_r11_c5,52,45,3199.076,18740.104,564.984,48.126699,11.493914,Hadern,20,2018,exact,0.0
tile_r11_c6,86,71,11710.25,21222.658,1122.416,48.129697,11.493914,Laim,25,2018,exact,0.0
tile_r11_c7,117,105,6254.3,22566.419,263.14,48.132695,11.493914,Laim,25,2018,exact,0.0
tile_r11_c8,74,66,4595.794,18450.238,290.847,48.135692,11.493914,Laim,25,2018,exact,0.0
tile_r11_c9,89,83,1538.737,26987.534,147.478,48.13869,11.493914,Laim,25,2018,exact,0.0
tile_r12_c0,44,40,1273.455,8127.961,124.655,48.111706,11.498406,Hadern,20,2018,exact,0.0
tile_r12_c1,135,127,1450.186,25353.612,229.821,48.114705,11.498406,Hadern,20,2018,exact,0.0
tile_r12_c10,84,76,3711.264,25756.575,166.369,48.141687,11.498406,Laim,25,2018,exact,0.0
tile_r12_c11,18,16,9286.691,9120.021,856.701,48.144684,11.498406,Laim,25,2018,exact,0.0
tile_r12_c12,16,12,8777.02,3333.114,3206.58,48.147681,11.498406,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r12_c13,21,19,646.554,5540.734,21.984,48.150678,11.498406,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r12_c14,27,25,371.664,4397.039,20.07,48.153674,11.498406,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r12_c15,6,6,0.0,2849.148,0.0,48.156671,11.498406,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r12_c16,17,16,306.501,3780.617,12.103,48.159667,11.498406,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r12_c17,10,8,1587.104,808.876,45.647,48.162663,11.498406,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r12_c18,18,15,1730.72,5194.307,145.732,48.165659,11.498406,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r12_c19,144,142,352.765,8362.561,26.426,48.168655,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c2,121,108,2960.432,22980.136,224.481,48.117704,11.498406,Hadern,20,2018,exact,0.0
tile_r12_c20,162,160,415.648,9287.455,23.451,48.17165,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c21,57,52,2738.676,6874.625,438.003,48.174646,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c22,17,14,6861.238,20823.74,369.411,48.177641,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c23,91,81,5123.762,19445.449,373.613,48.180636,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c24,126,115,3990.626,27262.98,317.457,48.183631,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c25,74,65,4182.457,18991.301,214.758,48.186625,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c26,0,0,0.0,0.0,0.0,48.188242,11.498406,Moosach,10,2018,exact,0.0
tile_r12_c3,82,74,4664.421,25050.464,231.363,48.120702,11.498406,Hadern,20,2018,exact,0.0
tile_r12_c4,114,104,3095.297,19281.81,163.402,48.123701,11.498406,Hadern,20,2018,exact,0.0
tile_r12_c5,43,38,2621.914,18740.686,728.376,48.126699,11.498406,Laim,25,2018,exact,0.0
tile_r12_c6,74,63,7130.197,24854.248,1681.182,48.129697,11.498406,Laim,25,2018,exact,0.0
tile_r12_c7,61,56,4374.126,30226.259,170.786,48.132695,11.498406,Laim,25,2018,exact,0.0
tile_r12_c8,71,68,3660.404,17673.466,100.527,48.135692,11.498406,Laim,25,2018,exact,0.0
tile_r12_c9,67,61,2291.946,18700.228,478.135,48.13869,11.498406,Laim,25,2018,exact,0.0
tile_r13_c0,77,70,4257.707,19047.558,114.551,48.111706,11.502897,Sendling-Westpark,07,2018,exact,0.0
tile_r13_c1,113,105,3798.661,28736.686,153.997,48.114705,11.502897,Sendling-Westpark,07,2018,exact,0.0
tile_r13_c10,66,59,6655.893,22296.85,268.578,48.141687,11.502897,Laim,25,2018,exact,0.0
tile_r13_c11,28,25,6393.48,8904.723,75.951,48.144684,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c12,56,49,4066.555,23640.24,238.665,48.147681,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c13,91,85,1865.327,26064.976,76.147,48.150678,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c14,92,85,1915.346,22848.491,176.698,48.153674,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c15,17,17,0.0,8558.687,0.0,48.156671,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c16,12,10,8300.411,4144.713,290.044,48.159667,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c17,32,26,3109.504,11464.607,371.216,48.162663,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c18,33,28,10101.463,17567.046,681.107,48.165659,11.502897,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r13_c19,44,41,1142.252,3137.17,88.511,48.168655,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c2,90,85,1860.403,20800.002,131.751,48.117704,11.502897,Sendling-Westpark,07,2018,exact,0.0
tile_r13_c20,62,54,7234.098,12845.609,303.709,48.17165,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c21,56,51,9699.561,16632.463,859.655,48.174646,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c22,25,20,14565.07,16677.121,884.471,48.177641,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c23,73,65,2076.995,17423.534,246.312,48.180636,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c24,101,92,4478.137,25102.276,268.984,48.183631,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c25,83,78,2548.058,26411.717,708.744,48.186625,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c26,0,0,0.0,0.0,0.0,48.188242,11.502897,Moosach,10,2018,exact,0.0
tile_r13_c3,84,75,4691.804,22938.884,1149.995,48.120702,11.502897,Sendling-Westpark,07,2018,exact,0.0
tile_r13_c4,62,56,7200.982,12659.363,821.807,48.123701,11.502897,Sendling-Westpark,07,2018,exact,0.0
tile_r13_c5,55,51,3531.414,14437.732,207.501,48.126699,11.502897,Laim,25,2018,exact,0.0
tile_r13_c6,91,90,217.354,26662.381,161.767,48.129697,11.502897,Laim,25,2018,exact,0.0
tile_r13_c7,110,103,3228.305,30679.203,220.099,48.132695,11.502897,Laim,25,2018,exact,0.0
tile_r13_c8,72,70,4456.653,32233.378,224.96,48.135692,11.502897,Laim,25,2018,exact,0.0
tile_r13_c9,70,64,14361.602,22424.521,223.873,48.13869,11.502897,Laim,25,2018,exact,0.0
tile_r14_c0,100,92,1546.1,23751.031,172.735,48.111706,11.507389,Sendling-Westpark,07,2018,exact,0.0
tile_r14_c1,121,114,2164.221,21920.86,126.876,48.114705,11.507389,Sendling-Westpark,07,2018,exact,0.0
tile_r14_c10,56,52,4457.819,28950.849,1025.844,48.141687,11.507389,Laim,25,2018,exact,0.0
tile_r14_c11,14,12,537.406,5429.326,36.436,48.144684,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c12,35,27,6236.373,12275.247,328.307,48.147681,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c13,95,87,6181.129,27429.456,123.407,48.150678,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c14,73,63,5040.87,33784.801,117.87,48.153674,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c15,26,23,4655.257,15421.001,63.176,48.156671,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c16,27,24,1466.435,7951.25,212.646,48.159667,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c17,81,77,2449.879,19787.702,146.384,48.162663,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c18,33,31,16643.915,8381.397,146.366,48.165659,11.507389,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r14_c19,12,10,4600.588,3530.988,306.919,48.168655,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c2,90,83,1924.48,25620.517,142.599,48.117704,11.507389,Sendling-Westpark,07,2018,exact,0.0
tile_r14_c20,77,69,3909.083,16263.219,759.262,48.17165,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c21,108,99,5687.962,21073.583,183.771,48.174646,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c22,64,53,10603.498,20165.648,867.727,48.177641,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c23,48,41,9888.441,20574.194,342.629,48.180636,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c24,80,72,6028.763,23233.893,353.096,48.183631,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c25,92,82,4808.691,20108.105,267.89,48.186625,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c26,0,0,0.0,0.0,0.0,48.188242,11.507389,Moosach,10,2018,exact,0.0
tile_r14_c3,42,38,4102.191,8644.058,560.343,48.120702,11.507389,Sendling-Westpark,07,2018,exact,0.0
tile_r14_c4,15,13,3200.032,10574.467,637.774,48.123701,11.507389,Sendling-Westpark,07,2018,exact,0.0
tile_r14_c5,31,28,3485.131,9918.365,298.912,48.126699,11.507389,Laim,25,2018,exact,0.0
tile_r14_c6,109,101,4020.526,21361.117,89.281,48.129697,11.507389,Laim,25,2018,exact,0.0
tile_r14_c7,114,109,929.066,28745.792,114.032,48.132695,11.507389,Laim,25,2018,exact,0.0
tile_r14_c8,92,81,4822.597,20147.773,256.522,48.135692,11.507389,Laim,25,2018,exact,0.0
tile_r14_c9,94,90,5120.649,20965.253,128.882,48.13869,11.507389,Laim,25,2018,exact,0.0
tile_r15_c0,97,91,2124.383,23053.182,51.586,48.111706,11.51188,Sendling-Westpark,07,2018,exact,0.0
tile_r15_c1,120,107,5046.443,23038.556,199.195,48.114705,11.51188,Sendling-Westpark,07,2018,exact,0.0
tile_r15_c10,35,29,7629.092,19139.477,820.369,48.141687,11.51188,Laim,25,2018,exact,0.0
tile_r15_c11,27,21,4004.065,5055.363,78.712,48.144684,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c12,15,12,590.565,3905.389,14.658,48.147681,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c13,77,70,1381.677,20452.078,191.904,48.150678,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c14,73,63,7381.766,21442.29,551.015,48.153674,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c15,62,52,11717.163,22230.022,167.334,48.156671,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c16,53,46,7112.621,16183.42,151.391,48.159667,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c17,89,75,5494.763,21994.783,278.966,48.162663,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c18,80,66,6452.948,20981.427,350.692,48.165659,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c19,73,73,0.0,9721.102,0.0,48.168655,11.51188,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r15_c2,121,115,1347.199,23560.32,141.642,48.117704,11.51188,Sendling-Westpark,07,2018,exact,0.0
tile_r15_c20,168,162,1045.882,14574.931,85.53,48.17165,11.51188,Moosach,10,2018,exact,0.0
tile_r15_c21,94,77,7497.029,19213.034,320.857,48.174646,11.51188,Moosach,10,2018,exact,0.0
tile_r15_c22,60,54,5458.724,19305.53,155.424,48.177641,11.51188,Moosach,10,2018,exact,0.0
tile_r15_c23,50,46,9312.383,27061.709,332.135,48.180636,11.51188,Moosach,10,2018,exact,0.0
tile_r15_c24,115,109,2895.499,27105.082,372.61,48.183631,11.51188,Moosach,10,2018,exact,0.0
tile_r15_c25,69,56,4246.817,12016.045,276.481,48.186625,11.51188,Moosach,10,2018,exact,0.0
tile_r15_c26,0,0,0.0,0.0,0.0,48.188242,11.51188,Moosach,10,2018,exact,0.0
tile_r15_c3,45,43,356.194,11674.742,99.841,48.120702,11.51188,Sendling-Westpark,07,2018,exact,0.0
tile_r15_c4,11,10,57.728,817.342,13.396,48.123701,11.51188,Sendling-Westpark,07,2018,exact,0.0
tile_r15_c5,93,86,2089.054,22253.138,147.441,48.126699,11.51188,Sendling-Westpark,07,2018,exact,0.0
tile_r15_c6,99,94,2441.047,26434.321,181.011,48.129697,11.51188,Laim,25,2018,exact,0.0
tile_r15_c7,42,39,12496.055,14558.83,112.758,48.132695,11.51188,Laim,25,2018,exact,0.0
tile_r15_c8,38,35,1148.607,19008.869,35.918,48.135692,11.51188,Laim,25,2018,exact,0.0
tile_r15_c9,43,39,3493.578,27435.614,53.658,48.13869,11.51188,Laim,25,2018,exact,0.0
tile_r16_c0,51,42,7189.309,13607.032,71.05,48.111706,11.516372,Sendling-Westpark,07,2018,exact,0.0
tile_r16_c1,77,72,6103.044,23846.1,49.559,48.114705,11.516372,Sendling-Westpark,07,2018,exact,0.0
tile_r16_c10,35,31,5952.296,19582.146,45.364,48.141687,11.516372,Laim,25,2018,exact,0.0
tile_r16_c11,19,19,0.0,19171.563,0.0,48.144684,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c12,27,26,846.87,9394.397,279.351,48.147681,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c13,119,114,1133.488,8817.663,587.501,48.150678,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c14,65,59,3939.97,20310.08,657.317,48.153674,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c15,102,96,2299.784,28774.748,149.921,48.156671,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c16,77,69,3464.673,19749.972,255.964,48.159667,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c17,80,68,6253.677,16128.667,185.237,48.162663,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c18,104,93,3949.835,21069.503,243.594,48.165659,11.516372,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r16_c19,98,90,713.93,9631.34,69.62,48.168655,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c2,68,61,10843.231,18629.14,463.527,48.117704,11.516372,Sendling-Westpark,07,2018,exact,0.0
tile_r16_c20,125,122,220.934,5234.391,44.781,48.17165,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c21,35,31,7377.513,8371.459,329.659,48.174646,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c22,53,49,1454.611,17623.583,108.423,48.177641,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c23,71,62,6188.386,20837.668,357.17,48.180636,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c24,87,77,3550.892,30947.629,145.417,48.183631,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c25,77,60,8676.261,15957.651,901.904,48.186625,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c26,0,0,0.0,0.0,0.0,48.188242,11.516372,Moosach,10,2018,exact,0.0
tile_r16_c3,42,36,1281.123,11809.753,64.008,48.120702,11.516372,Sendling-Westpark,07,2018,exact,0.0
tile_r16_c4,16,13,1572.122,2150.039,64.211,48.123701,11.516372,Sendling-Westpark,07,2018,exact,0.0
tile_r16_c5,152,137,6737.006,16948.985,234.29,48.126699,11.516372,Sendling-Westpark,07,2018,exact,0.0
tile_r16_c6,100,94,3052.846,24129.428,161.77,48.129697,11.516372,Laim,25,2018,exact,0.0
tile_r16_c7,87,84,5722.493,13189.85,786.237,48.132695,11.516372,Laim,25,2018,exact,0.0
tile_r16_c8,73,70,3986.829,18146.684,403.051,48.135692,11.516372,Laim,25,2018,exact,0.0
tile_r16_c9,35,27,8056.084,25973.65,550.287,48.13869,11.516372,Laim,25,2018,exact,0.0
tile_r17_c0,57,52,4771.43,17994.329,57.968,48.111706,11.520864,Sendling-Westpark,07,2018,exact,0.0
tile_r17_c1,72,65,6039.04,20455.666,139.852,48.114705,11.520864,Sendling-Westpark,07,2018,exact,0.0
tile_r17_c10,19,12,19314.706,10211.452,1687.475,48.141687,11.520864,Laim,25,2018,exact,0.0
tile_r17_c11,23,18,5200.842,13711.699,150.63,48.144684,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c12,23,19,11602.324,11920.176,777.064,48.147681,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c13,46,43,3618.816,18470.089,256.589,48.150678,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c14,65,61,2312.912,21825.875,119.569,48.153674,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c15,89,83,1679.417,22787.225,96.621,48.156671,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c16,76,70,2497.429,18755.719,39.069,48.159667,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c17,86,76,3328.976,22000.67,134.39,48.162663,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c18,162,151,8987.756,20309.09,363.106,48.165659,11.520864,Neuhausen-Nymphenburg,09,2018,exact,0.0
tile_r17_c19,78,75,699.181,9214.947,34.492,48.168655,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c2,92,85,5974.504,21781.769,419.068,48.117704,11.520864,Sendling-Westpark,07,2018,exact,0.0
tile_r17_c20,11,9,515.414,1125.684,194.408,48.17165,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c21,15,13,2143.709,4929.399,55.28,48.174646,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c22,45,39,4998.894,14875.943,202.207,48.177641,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c23,82,70,7179.999,27796.594,379.445,48.180636,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c24,63,56,9969.281,21694.895,170.555,48.183631,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c25,30,26,2480.13,18488.219,185.596,48.186625,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c26,0,0,0.0,0.0,0.0,48.188242,11.520864,Moosach,10,2018,exact,0.0
tile_r17_c3,44,36,5565.118,20688.862,634.552,48.120702,11.520864,Sendling-Westpark,07,2018,exact,0.0
tile_r17_c4,11,10,347.848,3263.537,23.282,48.123701,11.520864,Sendling-Westpark,07,2018,exact,0.0
tile_r17_c5,90,87,432.007,11514.545,78.982,48.126699,11.520864,Sendling-Westpark,07,2018,exact,0.0
