tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,square_meters_without_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_name,district_number,year,match_type,distance_to_district_m
tile_r44_c26,1,1,0.0,69.874,0.0,48.188242,11.642136,Schwabing-Freimann,12,2015,nearest,680.7466179662299
tile_r44_c3,110,104,1579.362,18956.879,268.474,48.120702,11.642136,Berg am Laim,14,2015,exact,0.0
tile_r44_c4,52,42,13026.722,16038.95,521.786,48.123701,11.642136,Berg am Laim,14,2015,exact,0.0
tile_r44_c5,86,80,2790.708,25508.038,190.491,48.126699,11.642136,Berg am Laim,14,2015,exact,0.0
tile_r44_c6,97,89,5205.916,19890.694,274.436,48.129697,11.642136,Berg am Laim,14,2015,exact,0.0
tile_r44_c7,40,38,1437.195,8595.076,22.212,48.132695,11.642136,Berg am Laim,14,2015,exact,0.0
tile_r44_c8,14,12,11949.436,3426.416,1459.718,48.135692,11.642136,Berg am Laim,14,2015,exact,0.0
tile_r44_c9,23,18,16096.729,18014.301,1014.819,48.13869,11.642136,Bogenhausen,13,2015,exact,0.0
tile_r45_c0,13,7,4306.856,1145.204,482.043,48.111706,11.646628,Ramersdorf-Perlach,16,2015,exact,0.0
tile_r45_c1,123,114,2823.271,20360.832,642.883,48.114705,11.646628,Trudering-Riem,15,2015,exact,0.0
tile_r45_c10,27,19,13260.582,15260.811,383.739,48.141687,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c11,36,32,766.954,7407.637,107.5,48.144684,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c12,120,110,4319.62,24022.475,149.018,48.147681,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c13,146,138,1891.557,24999.303,201.891,48.150678,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c14,80,71,2978.942,16687.785,548.473,48.153674,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c15,69,59,3312.233,13093.043,170.629,48.156671,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c16,68,60,2476.09,16129.416,263.502,48.159667,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c17,19,17,3055.988,5222.359,37.684,48.162663,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c18,41,36,2729.843,10641.258,640.349,48.165659,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c19,33,29,1903.272,12926.102,167.044,48.168655,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c2,155,143,2817.404,23434.952,461.081,48.117704,11.646628,Berg am Laim,14,2015,exact,0.0
tile_r45_c20,32,27,5357.854,17958.565,225.072,48.17165,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r45_c21,28,26,5422.574,10027.72,388.869,48.174646,11.646628,Bogenhausen,13,2015,nearest,67.98678517528381
tile_r45_c22,9,7,2525.142,572.901,233.831,48.177641,11.646628,Bogenhausen,13,2015,nearest,367.47918890477547
tile_r45_c23,0,0,0.0,0.0,0.0,48.180636,11.646628,Bogenhausen,13,2015,nearest,690.6270610923073
tile_r45_c24,14,13,199.193,1252.339,24.183,48.183631,11.646628,Bogenhausen,13,2015,nearest,1011.9699640365169
tile_r45_c25,7,5,10833.652,1063.705,78.585,48.186625,11.646628,Schwabing-Freimann,12,2015,nearest,1057.256870310559
tile_r45_c26,0,0,0.0,0.0,0.0,48.188242,11.646628,Schwabing-Freimann,12,2015,nearest,991.8740520820888
tile_r45_c3,140,131,2148.003,21343.99,92.929,48.120702,11.646628,Berg am Laim,14,2015,exact,0.0
tile_r45_c4,138,129,3007.409,24761.628,247.074,48.123701,11.646628,Berg am Laim,14,2015,exact,0.0
tile_r45_c5,52,48,3822.838,17032.138,546.282,48.126699,11.646628,Berg am Laim,14,2015,exact,0.0
tile_r45_c6,40,36,13786.051,21140.055,2654.829,48.129697,11.646628,Berg am Laim,14,2015,exact,0.0
tile_r45_c7,6,3,9016.94,354.332,95.439,48.132695,11.646628,Berg am Laim,14,2015,exact,0.0
tile_r45_c8,13,12,5019.383,13556.554,898.232,48.135692,11.646628,Berg am Laim,14,2015,exact,0.0
tile_r45_c9,31,29,458.693,21457.596,2.55,48.13869,11.646628,Bogenhausen,13,2015,exact,0.0
tile_r46_c0,67,67,0.0,20780.349,0.0,48.111706,11.651119,Trudering-Riem,15,2015,exact,0.0
tile_r46_c1,133,132,45.732,25043.674,1.276,48.114705,11.651119,Trudering-Riem,15,2015,exact,0.0
tile_r46_c10,22,22,0.0,11836.274,0.0,48.141687,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c11,44,43,61.93,11457.176,1.275,48.144684,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c12,104,103,52.153,20031.398,1.275,48.147681,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c13,28,28,0.0,7844.604,0.0,48.150678,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c14,14,14,0.0,6801.938,0.0,48.153674,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c15,95,95,0.0,23368.808,0.0,48.156671,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c16,51,51,0.0,9804.615,0.0,48.159667,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c17,5,5,0.0,1046.133,0.0,48.162663,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c18,0,0,0.0,0.0,0.0,48.165659,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c19,48,48,0.0,10572.172,0.0,48.168655,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c2,150,149,132.922,26743.289,1.276,48.117704,11.651119,Trudering-Riem,15,2015,exact,0.0
tile_r46_c20,34,34,0.0,7746.053,0.0,48.17165,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c21,15,15,0.0,3778.51,0.0,48.174646,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c22,7,6,304.809,402.944,1.273,48.177641,11.651119,Bogenhausen,13,2015,nearest,290.10020589250337
tile_r46_c23,0,0,0.0,0.0,0.0,48.180636,11.651119,Bogenhausen,13,2015,nearest,620.7133105792627
tile_r46_c24,5,5,0.0,1108.267,0.0,48.183631,11.651119,Bogenhausen,13,2015,nearest,767.0925269847371
tile_r46_c25,19,18,727.233,25636.251,1.273,48.186625,11.651119,Bogenhausen,13,2015,nearest,915.7300393918283
tile_r46_c26,7,7,0.0,1080.535,0.0,48.188242,11.651119,Bogenhausen,13,2015,nearest,1015.811443760687
tile_r46_c3,156,155,126.956,28231.064,1.276,48.120702,11.651119,Berg am Laim,14,2015,exact,0.0
tile_r46_c4,143,142,34.128,30965.956,1.276,48.123701,11.651119,Berg am Laim,14,2015,exact,0.0
tile_r46_c5,99,98,115.762,24672.071,1.276,48.126699,11.651119,Berg am Laim,14,2015,exact,0.0
tile_r46_c6,72,72,0.0,15342.774,0.0,48.129697,11.651119,Berg am Laim,14,2015,exact,0.0
tile_r46_c7,8,8,0.0,3231.637,0.0,48.132695,11.651119,Berg am Laim,14,2015,exact,0.0
tile_r46_c8,3,3,0.0,766.58,0.0,48.135692,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r46_c9,9,9,0.0,5319.049,0.0,48.13869,11.651119,Bogenhausen,13,2015,exact,0.0
tile_r47_c0,132,132,0.0,27526.467,0.0,48.111706,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c1,128,127,66.575,28845.944,1.276,48.114705,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c10,22,22,0.0,13648.499,0.0,48.141687,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c11,60,58,1158.614,13236.239,2.549,48.144684,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c12,104,103,21.456,23457.691,1.275,48.147681,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c13,72,70,1391.591,23173.307,2.549,48.150678,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c14,40,38,121.378,6465.239,2.549,48.153674,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c15,40,40,0.0,8086.586,0.0,48.156671,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c16,8,8,0.0,1206.46,0.0,48.159667,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c17,5,5,0.0,924.575,0.0,48.162663,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c18,31,30,460.755,16544.937,1.274,48.165659,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c19,32,32,0.0,8811.451,0.0,48.168655,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c2,107,105,634.002,20759.946,2.552,48.117704,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c20,17,16,438.364,3413.091,1.273,48.17165,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c21,0,0,0.0,0.0,0.0,48.174646,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c22,1,1,0.0,99.724,0.0,48.177641,11.655611,Bogenhausen,13,2015,nearest,249.72204874133794
tile_r47_c23,10,10,0.0,3268.19,0.0,48.180636,11.655611,Bogenhausen,13,2015,nearest,397.9221768303083
tile_r47_c24,12,12,0.0,7236.164,0.0,48.183631,11.655611,Bogenhausen,13,2015,nearest,456.45369552971005
tile_r47_c25,9,9,0.0,7025.736,0.0,48.186625,11.655611,Bogenhausen,13,2015,nearest,642.5799512620117
tile_r47_c26,0,0,0.0,0.0,0.0,48.188242,11.655611,Bogenhausen,13,2015,nearest,771.3212495404312
tile_r47_c3,142,142,0.0,28588.918,0.0,48.120702,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c4,118,116,118.222,27882.896,2.339,48.123701,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c5,73,72,175.082,20624.955,1.276,48.126699,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c6,76,75,318.129,13319.902,1.275,48.129697,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c7,110,110,0.0,25288.185,0.0,48.132695,11.655611,Trudering-Riem,15,2015,exact,0.0
tile_r47_c8,17,17,0.0,5576.711,0.0,48.135692,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r47_c9,4,4,0.0,1709.652,0.0,48.13869,11.655611,Bogenhausen,13,2015,exact,0.0
tile_r48_c0,167,165,57.648,33250.302,2.34,48.111706,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c1,120,120,0.0,26404.581,0.0,48.114705,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c10,51,50,23.691,15502.684,1.275,48.141687,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c11,80,80,0.0,18431.067,0.0,48.144684,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c12,55,54,726.824,16659.697,1.275,48.147681,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c13,25,25,0.0,7766.153,0.0,48.150678,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c14,12,12,0.0,3205.05,0.0,48.153674,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c15,1,1,0.0,91.841,0.0,48.156671,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c16,9,9,0.0,3245.834,0.0,48.159667,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c17,86,85,172.185,15554.988,1.274,48.162663,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c18,72,72,0.0,16211.698,0.0,48.165659,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c19,23,23,0.0,2803.65,0.0,48.168655,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c2,119,117,538.285,24997.197,2.552,48.117704,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c20,4,4,0.0,1105.407,0.0,48.17165,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c21,2,2,0.0,127.746,0.0,48.174646,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r48_c22,11,11,0.0,1242.43,0.0,48.177641,11.660102,Bogenhausen,13,2015,nearest,206.60352518202012
tile_r48_c23,20,20,0.0,1950.897,0.0,48.180636,11.660102,Bogenhausen,13,2015,nearest,73.44771358731289
tile_r48_c24,2,2,0.0,117.416,0.0,48.183631,11.660102,Bogenhausen,13,2015,nearest,174.51619954689355
tile_r48_c25,0,0,0.0,0.0,0.0,48.186625,11.660102,Bogenhausen,13,2015,nearest,444.14377559780513
tile_r48_c26,0,0,0.0,0.0,0.0,48.188242,11.660102,Bogenhausen,13,2015,nearest,615.7366175023126
tile_r48_c3,79,78,399.89,27760.414,1.276,48.120702,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c4,122,122,0.0,28271.94,0.0,48.123701,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c5,63,63,0.0,16927.236,0.0,48.126699,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c6,64,64,0.0,13960.991,0.0,48.129697,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c7,62,60,357.098,33107.77,2.551,48.132695,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c8,25,24,202.645,42370.235,1.063,48.135692,11.660102,Trudering-Riem,15,2015,exact,0.0
tile_r48_c9,10,9,1738.744,7339.317,1.275,48.13869,11.660102,Bogenhausen,13,2015,exact,0.0
tile_r49_c0,130,130,0.0,27740.348,0.0,48.111706,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c1,44,43,55.091,11025.751,1.276,48.114705,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c10,23,23,0.0,6052.112,0.0,48.141687,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c11,106,105,43.234,30766.815,1.275,48.144684,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c12,40,40,0.0,7701.18,0.0,48.147681,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c13,80,80,0.0,3436.168,0.0,48.150678,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c14,18,17,596.484,4070.812,1.274,48.153674,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c15,1,1,0.0,63.496,0.0,48.156671,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c16,12,12,0.0,3848.114,0.0,48.159667,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c17,10,10,0.0,1152.805,0.0,48.162663,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c18,16,16,0.0,2605.126,0.0,48.165659,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c19,2,2,0.0,206.736,0.0,48.168655,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c2,73,72,298.596,15007.531,1.276,48.117704,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c20,5,5,0.0,1020.85,0.0,48.17165,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c21,15,15,0.0,1249.368,0.0,48.174646,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c22,10,10,0.0,1413.877,0.0,48.177641,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c23,30,30,0.0,3860.341,0.0,48.180636,11.664594,Bogenhausen,13,2015,exact,0.0
tile_r49_c24,1,1,0.0,61.941,0.0,48.183631,11.664594,Bogenhausen,13,2015,nearest,98.84241598324067
tile_r49_c25,0,0,0.0,0.0,0.0,48.186625,11.664594,Bogenhausen,13,2015,nearest,430.33122602687513
tile_r49_c26,5,5,0.0,841.799,0.0,48.188242,11.664594,Bogenhausen,13,2015,nearest,609.3929456979643
tile_r49_c3,87,87,0.0,28071.244,0.0,48.120702,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c4,74,73,829.903,28345.986,1.276,48.123701,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c5,57,57,0.0,11759.527,0.0,48.126699,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c6,139,138,352.674,26921.012,1.169,48.129697,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c7,55,53,712.155,35734.91,2.551,48.132695,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c8,26,26,0.0,38877.974,0.0,48.135692,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r49_c9,15,13,15647.405,11614.158,2.55,48.13869,11.664594,Trudering-Riem,15,2015,exact,0.0
tile_r4_c0,13,13,0.0,1593.854,0.0,48.111706,11.462473,Hadern,20,2015,nearest,61.82362495342648
tile_r4_c1,4,4,0.0,468.16,0.0,48.114705,11.462473,Hadern,20,2015,nearest,72.15933831888623
tile_r4_c10,108,105,389.687,25632.819,3.825,48.141687,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c11,69,68,236.461,25259.015,1.275,48.144684,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c12,24,23,155.392,48582.454,1.275,48.147681,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c13,68,68,0.0,18392.076,0.0,48.150678,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c14,123,123,0.0,22125.539,0.0,48.153674,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c15,107,107,0.0,20346.81,0.0,48.156671,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c16,139,139,0.0,23790.797,0.0,48.159667,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c17,50,50,0.0,15831.395,0.0,48.162663,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c18,124,122,177.257,26551.194,2.547,48.165659,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c19,129,128,180.423,28110.282,1.061,48.168655,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c2,0,0,0.0,0.0,0.0,48.117704,11.462473,Hadern,20,2015,nearest,229.32319639377351
tile_r4_c20,50,50,0.0,10012.416,0.0,48.17165,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c21,12,12,0.0,3276.598,0.0,48.174646,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c22,54,54,0.0,14929.498,0.0,48.177641,11.462473,Allach-Untermenzing,23,2015,exact,0.0
tile_r4_c23,67,66,38.188,28608.217,1.273,48.180636,11.462473,Allach-Untermenzing,23,2015,exact,0.0
tile_r4_c24,85,85,0.0,22506.628,0.0,48.183631,11.462473,Allach-Untermenzing,23,2015,exact,0.0
tile_r4_c25,95,95,0.0,22956.264,0.0,48.186625,11.462473,Allach-Untermenzing,23,2015,exact,0.0
tile_r4_c26,0,0,0.0,0.0,0.0,48.188242,11.462473,Allach-Untermenzing,23,2015,exact,0.0
tile_r4_c3,0,0,0.0,0.0,0.0,48.120702,11.462473,Hadern,20,2015,nearest,213.6089654987344
tile_r4_c4,1,1,0.0,29.342,0.0,48.123701,11.462473,Hadern,20,2015,nearest,172.6422400031952
tile_r4_c5,0,0,0.0,0.0,0.0,48.126699,11.462473,Hadern,20,2015,nearest,190.18061439733347
tile_r4_c6,0,0,0.0,0.0,0.0,48.129697,11.462473,Pasing-Obermenzing,21,2015,nearest,26.24223473448894
tile_r4_c7,13,13,0.0,5014.356,0.0,48.132695,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c8,54,54,0.0,10156.175,0.0,48.135692,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r4_c9,105,104,272.216,24923.467,1.275,48.13869,11.462473,Pasing-Obermenzing,21,2015,exact,0.0
tile_r50_c0,123,123,0.0,31930.27,0.0,48.111706,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c1,98,97,83.7,26613.313,1.276,48.114705,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c10,10,9,79.044,537.575,1.275,48.141687,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c11,10,10,0.0,4488.053,0.0,48.144684,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c12,11,11,0.0,844.734,0.0,48.147681,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c13,0,0,0.0,0.0,0.0,48.150678,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c14,0,0,0.0,0.0,0.0,48.153674,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c15,2,2,0.0,59.352,0.0,48.156671,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c16,0,0,0.0,0.0,0.0,48.159667,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c17,4,4,0.0,3287.908,0.0,48.162663,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c18,0,0,0.0,0.0,0.0,48.165659,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c19,7,7,0.0,992.709,0.0,48.168655,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c2,49,49,0.0,16102.272,0.0,48.117704,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c20,13,13,0.0,2624.704,0.0,48.17165,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c21,4,4,0.0,409.036,0.0,48.174646,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c22,4,4,0.0,307.131,0.0,48.177641,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c23,3,3,0.0,377.327,0.0,48.180636,11.669086,Bogenhausen,13,2015,exact,0.0
tile_r50_c24,0,0,0.0,0.0,0.0,48.183631,11.669086,Bogenhausen,13,2015,nearest,133.97230446430328
tile_r50_c25,1,1,0.0,39.346,0.0,48.186625,11.669086,Bogenhausen,13,2015,nearest,464.9435148683081
tile_r50_c26,0,0,0.0,0.0,0.0,48.188242,11.669086,Bogenhausen,13,2015,nearest,643.6912258299584
tile_r50_c3,55,54,33.28,20159.542,1.276,48.120702,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c4,70,67,5178.704,25519.605,3.615,48.123701,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c5,92,92,0.0,21808.862,0.0,48.126699,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c6,129,129,0.0,24224.897,0.0,48.129697,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c7,32,31,705.459,30496.916,1.275,48.132695,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c8,29,28,2069.857,36183.562,1.275,48.135692,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r50_c9,32,32,0.0,19950.462,0.0,48.13869,11.669086,Trudering-Riem,15,2015,exact,0.0
tile_r51_c0,79,78,33.398,22783.364,1.276,48.111706,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c1,134,133,169.097,32180.387,1.276,48.114705,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c10,25,25,0.0,9216.396,0.0,48.141687,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c11,17,17,0.0,5524.646,0.0,48.144684,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c12,14,14,0.0,7090.54,0.0,48.147681,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c13,19,18,315.101,8644.965,1.274,48.150678,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c14,7,7,0.0,4864.541,0.0,48.153674,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c15,7,6,404.654,1841.902,1.274,48.156671,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c16,71,71,0.0,6322.244,0.0,48.159667,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c17,5,5,0.0,1862.781,0.0,48.162663,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c18,0,0,0.0,0.0,0.0,48.165659,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c19,4,4,0.0,3177.667,0.0,48.168655,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c2,138,138,0.0,35061.076,0.0,48.117704,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c20,11,11,0.0,1302.987,0.0,48.17165,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c21,2,2,0.0,97.405,0.0,48.174646,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c22,0,0,0.0,0.0,0.0,48.177641,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c23,0,0,0.0,0.0,0.0,48.180636,11.673577,Bogenhausen,13,2015,exact,0.0
tile_r51_c24,1,1,0.0,863.38,0.0,48.183631,11.673577,Bogenhausen,13,2015,nearest,181.30491526404896
tile_r51_c25,0,0,0.0,0.0,0.0,48.186625,11.673577,Bogenhausen,13,2015,nearest,511.30272700685117
tile_r51_c26,0,0,0.0,0.0,0.0,48.188242,11.673577,Bogenhausen,13,2015,nearest,689.4404166288309
tile_r51_c3,81,79,847.208,25411.972,2.552,48.120702,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c4,64,64,0.0,19206.214,0.0,48.123701,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c5,80,79,271.705,26427.366,1.063,48.126699,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c6,137,137,0.0,26189.596,0.0,48.129697,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c7,121,121,0.0,18940.56,0.0,48.132695,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c8,191,191,0.0,7893.822,0.0,48.135692,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r51_c9,15,15,0.0,3605.268,0.0,48.13869,11.673577,Trudering-Riem,15,2015,exact,0.0
tile_r52_c0,64,64,0.0,24737.964,0.0,48.111706,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c1,118,117,74.126,26918.696,1.276,48.114705,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c10,76,75,251.05,20691.62,1.275,48.141687,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c11,23,22,1156.628,9086.794,1.275,48.144684,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c12,5,5,0.0,6488.425,0.0,48.147681,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c13,8,7,1291.876,7604.424,1.274,48.150678,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c14,4,4,0.0,705.116,0.0,48.153674,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c15,0,0,0.0,0.0,0.0,48.156671,11.678069,Trudering-Riem,15,2015,nearest,212.7393765259336
tile_r52_c16,84,84,0.0,3419.007,0.0,48.159667,11.678069,Bogenhausen,13,2015,nearest,27.579884532125384
tile_r52_c17,145,145,0.0,7950.283,0.0,48.162663,11.678069,Bogenhausen,13,2015,exact,0.0
tile_r52_c18,0,0,0.0,0.0,0.0,48.165659,11.678069,Bogenhausen,13,2015,exact,0.0
tile_r52_c19,0,0,0.0,0.0,0.0,48.168655,11.678069,Bogenhausen,13,2015,exact,0.0
tile_r52_c2,127,126,151.642,28631.061,1.276,48.117704,11.678069,Trudering-Riem,15,2015,exact,0.0
tile_r52_c20,2,2,0.0,1110.515,0.0,48.17165,11.678069,Bogenhausen,13,2015,exact,0.0
tile_r52_c21,0,0,0.0,0.0,0.0,48.174646,11.678069,Bogenhausen,13,2015,exact,0.0
tile_r52_c22,0,0,0.0,0.0,0.0,48.177641,11.678069,Bogenhausen,13,2015,exact,0.0
tile_r52_c23,0,0,0.0,0.0,0.0,48.180636,11.678069,Bogenhausen,13,2015,exact,0.0
tile_r52_c24,0,0,0.0,0.0,0.0,48.183631,11.678069,Bogenhausen,13,2015,nearest,221.37834380816247
