tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,square_meters_without_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_name,district_number,year,match_type,distance_to_district_m
tile_r11_c10,60,50,4235.114,23313.046,109.532,48.141687,11.493914,Laim,25,2022,exact,0.0
tile_r11_c11,24,20,7992.031,11981.055,209.162,48.144684,11.493914,Laim,25,2022,exact,0.0
tile_r11_c12,71,68,764.119,3126.732,531.401,48.147681,11.493914,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r11_c13,1,1,0.0,28.675,0.0,48.150678,11.493914,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r11_c14,3,2,457.036,287.135,2.973,48.153674,11.493914,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r11_c15,0,0,0.0,0.0,0.0,48.156671,11.493914,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r11_c16,9,9,0.0,854.004,0.0,48.159667,11.493914,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r11_c17,1,1,0.0,130.671,0.0,48.162663,11.493914,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r11_c18,5,5,0.0,495.896,0.0,48.165659,11.493914,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r11_c19,11,9,2327.485,1029.421,24.197,48.168655,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c2,43,36,8777.706,15390.729,143.235,48.117704,11.493914,Hadern,20,2022,exact,0.0
tile_r11_c20,18,17,703.13,2340.715,19.419,48.17165,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c21,22,21,211.99,4519.889,5.623,48.174646,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c22,82,72,3156.507,10575.638,527.59,48.177641,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c23,36,29,7636.629,13002.586,370.531,48.180636,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c24,47,36,7621.383,14512.471,826.781,48.183631,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c25,96,85,2052.154,5797.318,352.839,48.186625,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c26,0,0,0.0,0.0,0.0,48.188242,11.493914,Moosach,10,2022,exact,0.0
tile_r11_c3,35,30,3911.704,11877.736,225.937,48.120702,11.493914,Hadern,20,2022,exact,0.0
tile_r11_c4,71,66,2786.821,14233.556,760.572,48.123701,11.493914,Hadern,20,2022,exact,0.0
tile_r11_c5,59,54,2956.164,23262.301,398.62,48.126699,11.493914,Hadern,20,2022,exact,0.0
tile_r11_c6,98,84,6763.826,22603.552,1331.489,48.129697,11.493914,Laim,25,2022,exact,0.0
tile_r11_c7,122,111,3636.97,24475.212,253.257,48.132695,11.493914,Laim,25,2022,exact,0.0
tile_r11_c8,77,69,5641.156,15525.703,666.924,48.135692,11.493914,Laim,25,2022,exact,0.0
tile_r11_c9,97,85,4446.721,22136.87,345.21,48.13869,11.493914,Laim,25,2022,exact,0.0
tile_r12_c0,47,42,1291.217,8987.576,173.262,48.111706,11.498406,Hadern,20,2022,exact,0.0
tile_r12_c1,141,126,3017.033,23332.858,333.301,48.114705,11.498406,Hadern,20,2022,exact,0.0
tile_r12_c10,81,75,2560.577,26163.707,175.826,48.141687,11.498406,Laim,25,2022,exact,0.0
tile_r12_c11,11,9,11186.053,9007.275,800.189,48.144684,11.498406,Laim,25,2022,exact,0.0
tile_r12_c12,10,7,9697.481,3057.061,3244.287,48.147681,11.498406,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r12_c13,24,22,1179.057,4818.452,44.392,48.150678,11.498406,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r12_c14,28,24,1427.418,3754.683,46.83,48.153674,11.498406,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r12_c15,12,12,0.0,2289.4,0.0,48.156671,11.498406,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r12_c16,17,17,0.0,3924.261,0.0,48.159667,11.498406,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r12_c17,11,8,1709.917,809.097,210.397,48.162663,11.498406,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r12_c18,20,18,1607.493,5332.711,138.196,48.165659,11.498406,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r12_c19,151,146,312.23,8021.888,15.495,48.168655,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c2,120,108,4278.464,21800.572,324.222,48.117704,11.498406,Hadern,20,2022,exact,0.0
tile_r12_c20,146,142,510.939,8677.282,36.079,48.17165,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c21,53,47,2065.111,5958.864,493.918,48.174646,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c22,16,12,8941.183,18296.397,1779.146,48.177641,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c23,92,81,5148.486,19138.687,338.501,48.180636,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c24,124,105,6944.921,22403.292,518.772,48.183631,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c25,76,61,5706.062,15731.685,369.072,48.186625,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c26,0,0,0.0,0.0,0.0,48.188242,11.498406,Moosach,10,2022,exact,0.0
tile_r12_c3,100,85,4973.924,21312.295,299.306,48.120702,11.498406,Hadern,20,2022,exact,0.0
tile_r12_c4,118,99,3185.868,18351.473,340.732,48.123701,11.498406,Hadern,20,2022,exact,0.0
tile_r12_c5,47,38,6817.134,17852.139,753.144,48.126699,11.498406,Laim,25,2022,exact,0.0
tile_r12_c6,92,78,8889.064,20903.061,1867.404,48.129697,11.498406,Laim,25,2022,exact,0.0
tile_r12_c7,73,66,4548.469,30044.467,199.055,48.132695,11.498406,Laim,25,2022,exact,0.0
tile_r12_c8,64,59,545.356,20221.563,90.539,48.135692,11.498406,Laim,25,2022,exact,0.0
tile_r12_c9,69,64,1921.463,17276.659,426.602,48.13869,11.498406,Laim,25,2022,exact,0.0
tile_r13_c0,77,71,2808.558,21265.178,164.859,48.111706,11.502897,Sendling-Westpark,07,2022,exact,0.0
tile_r13_c1,121,108,4623.158,27931.954,627.891,48.114705,11.502897,Sendling-Westpark,07,2022,exact,0.0
tile_r13_c10,62,51,8750.802,25469.469,337.315,48.141687,11.502897,Laim,25,2022,exact,0.0
tile_r13_c11,27,20,7994.479,5583.38,374.872,48.144684,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c12,53,50,3168.739,23515.64,158.793,48.147681,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c13,89,81,2190.315,25894.839,125.105,48.150678,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c14,91,85,2283.329,22512.03,74.333,48.153674,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c15,15,13,4511.44,3310.174,46.506,48.156671,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c16,17,15,7538.892,4880.645,149.799,48.159667,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c17,34,26,6625.504,7986.44,639.241,48.162663,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c18,33,28,12918.092,14856.453,568.494,48.165659,11.502897,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r13_c19,34,29,1533.539,2919.941,155.264,48.168655,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c2,100,92,1656.321,19839.685,172.159,48.117704,11.502897,Sendling-Westpark,07,2022,exact,0.0
tile_r13_c20,61,53,6412.517,12243.755,287.789,48.17165,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c21,54,46,11386.278,15033.609,1459.151,48.174646,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c22,27,20,25907.378,5187.041,1227.246,48.177641,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c23,78,61,14880.73,15037.939,1186.611,48.180636,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c24,110,92,5291.685,21213.537,428.827,48.183631,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c25,81,63,5974.783,23250.02,1005.497,48.186625,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c26,3,3,0.0,360.346,0.0,48.188242,11.502897,Moosach,10,2022,exact,0.0
tile_r13_c3,95,77,6365.487,20167.186,1465.679,48.120702,11.502897,Sendling-Westpark,07,2022,exact,0.0
tile_r13_c4,63,51,9200.509,8829.431,656.908,48.123701,11.502897,Sendling-Westpark,07,2022,exact,0.0
tile_r13_c5,62,56,3966.285,14161.256,193.896,48.126699,11.502897,Laim,25,2022,exact,0.0
tile_r13_c6,97,91,2175.853,23672.348,201.093,48.129697,11.502897,Laim,25,2022,exact,0.0
tile_r13_c7,109,101,4118.733,29201.182,271.217,48.132695,11.502897,Laim,25,2022,exact,0.0
tile_r13_c8,75,69,7485.13,28050.469,271.503,48.135692,11.502897,Laim,25,2022,exact,0.0
tile_r13_c9,69,63,3390.884,30772.861,108.909,48.13869,11.502897,Laim,25,2022,exact,0.0
tile_r14_c0,105,94,3212.463,22116.059,243.677,48.111706,11.507389,Sendling-Westpark,07,2022,exact,0.0
tile_r14_c1,122,112,3001.96,22094.721,210.787,48.114705,11.507389,Sendling-Westpark,07,2022,exact,0.0
tile_r14_c10,58,54,6412.655,25596.634,612.57,48.141687,11.507389,Laim,25,2022,exact,0.0
tile_r14_c11,17,12,3622.502,4381.403,284.576,48.144684,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c12,34,30,7362.125,13645.036,459.905,48.147681,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c13,90,83,2371.376,30201.518,106.521,48.150678,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c14,73,65,3666.714,34788.221,98.65,48.153674,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c15,28,25,2274.976,16496.782,73.051,48.156671,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c16,33,28,2513.205,6702.56,191.306,48.159667,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c17,78,72,3292.661,19082.613,312.619,48.162663,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c18,37,31,15729.337,10600.764,291.673,48.165659,11.507389,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r14_c19,8,7,4546.249,2628.687,262.027,48.168655,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c2,92,77,4462.549,21605.295,338.792,48.117704,11.507389,Sendling-Westpark,07,2022,exact,0.0
tile_r14_c20,74,68,1969.507,15670.4,144.104,48.17165,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c21,117,111,1911.67,25016.981,211.782,48.174646,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c22,65,56,5561.67,25457.835,1066.01,48.177641,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c23,64,55,9920.257,17823.356,316.43,48.180636,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c24,85,75,6767.142,20215.376,327.956,48.183631,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c25,89,70,7857.284,15856.755,559.862,48.186625,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c26,1,1,0.0,11.373,0.0,48.188242,11.507389,Moosach,10,2022,exact,0.0
tile_r14_c3,36,29,6086.678,7755.768,637.959,48.120702,11.507389,Sendling-Westpark,07,2022,exact,0.0
tile_r14_c4,15,12,6356.324,3155.089,936.415,48.123701,11.507389,Sendling-Westpark,07,2022,exact,0.0
tile_r14_c5,27,25,3975.915,8312.614,167.739,48.126699,11.507389,Laim,25,2022,exact,0.0
tile_r14_c6,104,94,2636.043,22519.836,178.564,48.129697,11.507389,Laim,25,2022,exact,0.0
tile_r14_c7,115,109,1424.401,28202.124,193.631,48.132695,11.507389,Laim,25,2022,exact,0.0
tile_r14_c8,90,80,3944.133,19253.214,290.314,48.135692,11.507389,Laim,25,2022,exact,0.0
tile_r14_c9,98,93,5753.035,19796.284,73.845,48.13869,11.507389,Laim,25,2022,exact,0.0
tile_r15_c0,111,99,3878.862,21564.195,210.918,48.111706,11.51188,Sendling-Westpark,07,2022,exact,0.0
tile_r15_c1,126,113,4729.983,23349.514,173.991,48.114705,11.51188,Sendling-Westpark,07,2022,exact,0.0
tile_r15_c10,34,30,5627.746,18277.876,892.08,48.141687,11.51188,Laim,25,2022,exact,0.0
tile_r15_c11,29,25,3019.144,6682.205,45.571,48.144684,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c12,13,9,1412.896,3178.759,113.652,48.147681,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c13,74,66,2217.258,18601.847,217.71,48.150678,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c14,63,53,5443.381,22799.258,287.243,48.153674,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c15,63,52,11484.957,21064.294,395.724,48.156671,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c16,53,46,8131.284,14524.269,268.704,48.159667,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c17,77,68,3055.051,21200.003,205.298,48.162663,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c18,79,63,7338.367,19984.443,371.389,48.165659,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c19,61,54,3370.162,4209.286,88.618,48.168655,11.51188,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r15_c2,123,108,4762.768,19464.493,296.15,48.117704,11.51188,Sendling-Westpark,07,2022,exact,0.0
tile_r15_c20,159,150,2450.648,12757.465,105.161,48.17165,11.51188,Moosach,10,2022,exact,0.0
tile_r15_c21,103,88,4775.863,20911.904,244.038,48.174646,11.51188,Moosach,10,2022,exact,0.0
tile_r15_c22,51,45,3731.887,19176.316,180.462,48.177641,11.51188,Moosach,10,2022,exact,0.0
tile_r15_c23,48,41,17268.71,17100.12,360.776,48.180636,11.51188,Moosach,10,2022,exact,0.0
tile_r15_c24,112,101,3809.988,24123.774,500.845,48.183631,11.51188,Moosach,10,2022,exact,0.0
tile_r15_c25,66,51,5252.134,11115.83,320.919,48.186625,11.51188,Moosach,10,2022,exact,0.0
tile_r15_c26,0,0,0.0,0.0,0.0,48.188242,11.51188,Moosach,10,2022,exact,0.0
tile_r15_c3,53,51,373.738,11188.504,95.907,48.120702,11.51188,Sendling-Westpark,07,2022,exact,0.0
tile_r15_c4,3,2,25.196,101.849,8.718,48.123701,11.51188,Sendling-Westpark,07,2022,exact,0.0
tile_r15_c5,85,77,2437.799,21404.985,430.726,48.126699,11.51188,Sendling-Westpark,07,2022,exact,0.0
tile_r15_c6,107,96,3585.241,25571.293,399.221,48.129697,11.51188,Laim,25,2022,exact,0.0
tile_r15_c7,45,43,11598.029,15052.574,99.473,48.132695,11.51188,Laim,25,2022,exact,0.0
tile_r15_c8,39,33,11563.111,17376.258,779.974,48.135692,11.51188,Laim,25,2022,exact,0.0
tile_r15_c9,51,44,5209.405,25486.343,150.347,48.13869,11.51188,Laim,25,2022,exact,0.0
tile_r16_c0,67,59,2503.466,17952.07,146.037,48.111706,11.516372,Sendling-Westpark,07,2022,exact,0.0
tile_r16_c1,79,71,6983.868,21201.137,140.488,48.114705,11.516372,Sendling-Westpark,07,2022,exact,0.0
tile_r16_c10,30,27,7620.128,18118.427,60.133,48.141687,11.516372,Laim,25,2022,exact,0.0
tile_r16_c11,20,17,2329.945,15094.436,5.736,48.144684,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c12,22,20,1210.858,9250.372,303.356,48.147681,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c13,122,118,1522.507,8465.922,441.794,48.150678,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c14,67,59,3471.872,19558.585,635.971,48.153674,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c15,95,91,2350.342,28055.057,273.299,48.156671,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c16,79,69,4121.41,17627.424,355.865,48.159667,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c17,80,69,4448.455,17269.26,325.148,48.162663,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c18,103,83,6052.56,19297.405,411.506,48.165659,11.516372,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r16_c19,101,96,1573.704,8576.605,239.43,48.168655,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c2,64,56,6939.119,19964.144,797.222,48.117704,11.516372,Sendling-Westpark,07,2022,exact,0.0
tile_r16_c20,116,110,271.022,4200.923,23.558,48.17165,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c21,40,36,7249.479,9286.994,252.312,48.174646,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c22,46,42,1146.726,17012.516,153.194,48.177641,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c23,73,64,4888.225,21220.567,402.357,48.180636,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c24,93,80,8654.649,23450.686,232.814,48.183631,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c25,68,49,10787.334,12085.546,979.429,48.186625,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c26,2,2,0.0,560.581,0.0,48.188242,11.516372,Moosach,10,2022,exact,0.0
tile_r16_c3,42,30,5101.884,8308.181,263.691,48.120702,11.516372,Sendling-Westpark,07,2022,exact,0.0
tile_r16_c4,14,9,1842.798,1668.546,197.74,48.123701,11.516372,Sendling-Westpark,07,2022,exact,0.0
tile_r16_c5,172,152,5753.945,15705.677,400.547,48.126699,11.516372,Sendling-Westpark,07,2022,exact,0.0
tile_r16_c6,111,103,2052.438,24318.964,242.231,48.129697,11.516372,Laim,25,2022,exact,0.0
tile_r16_c7,97,95,6320.282,13234.382,1406.893,48.132695,11.516372,Laim,25,2022,exact,0.0
tile_r16_c8,69,63,7980.94,14920.882,473.717,48.135692,11.516372,Laim,25,2022,exact,0.0
tile_r16_c9,27,23,5801.465,28750.067,512.887,48.13869,11.516372,Laim,25,2022,exact,0.0
tile_r17_c0,67,59,6854.079,18156.348,186.667,48.111706,11.520864,Sendling-Westpark,07,2022,exact,0.0
tile_r17_c1,67,59,5916.636,20481.41,158.249,48.114705,11.520864,Sendling-Westpark,07,2022,exact,0.0
tile_r17_c10,16,11,23205.051,6139.877,1365.789,48.141687,11.520864,Laim,25,2022,exact,0.0
tile_r17_c11,24,19,7865.723,9208.435,146.486,48.144684,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c12,19,13,12586.178,13372.107,705.9,48.147681,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c13,43,39,6142.467,15922.976,500.746,48.150678,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c14,72,60,4105.293,18963.834,142.294,48.153674,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c15,87,77,2753.83,19401.242,202.796,48.156671,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c16,81,74,2495.116,18681.601,137.697,48.159667,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c17,82,69,4017.271,20272.598,182.797,48.162663,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c18,161,150,7026.38,19701.555,375.206,48.165659,11.520864,Neuhausen-Nymphenburg,09,2022,exact,0.0
tile_r17_c19,68,63,1036.995,7407.775,103.902,48.168655,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c2,100,87,7191.182,20391.012,564.219,48.117704,11.520864,Sendling-Westpark,07,2022,exact,0.0
tile_r17_c20,7,6,376.185,428.926,28.652,48.17165,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c21,14,10,2952.204,3197.595,41.061,48.174646,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c22,41,32,3572.376,14275.845,325.803,48.177641,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c23,79,71,6196.006,27952.746,583.011,48.180636,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c24,66,58,2844.605,28548.14,209.694,48.183631,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c25,24,22,3196.021,14797.341,127.69,48.186625,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c26,0,0,0.0,0.0,0.0,48.188242,11.520864,Moosach,10,2022,exact,0.0
tile_r17_c3,40,31,5748.343,18570.817,652.847,48.120702,11.520864,Sendling-Westpark,07,2022,exact,0.0
tile_r17_c4,12,11,234.84,3988.998,17.435,48.123701,11.520864,Sendling-Westpark,07,2022,exact,0.0
